,Loc ID,Accuracy,n_in,n_out,n_gt
599,8812000_5990000,0.08695652173913043,2,21,158
600,8291600_5496000,0.05172413793103448,6,110,171
601,9362000_5525200,0.1,6,54,42
602,9273600_5672400,0.0,0,54,299
603,8494000_5771200,0.1864406779661017,11,48,84
604,9060000_5684000,0.3225806451612903,10,21,64
605,8493200_5776000,0.0,0,3,5
606,9060400_5681600,0.05555555555555555,1,17,9
607,8370800_5551200,0.2,1,4,163
608,8591200_5544800,0.08333333333333333,1,11,232
609,9056400_5687600,0.0,0,0,5
610,8286400_5496400,0.06097560975609756,5,77,285
611,8336000_5492400,0.12790697674418605,11,75,114
612,8365200_5548800,0.03529411764705882,3,82,4
613,9149600_5814800,0.21666666666666667,26,94,223
614,8335200_5489600,0.0,0,4,21
615,9268800_5672800,0.0,0,0,100
616,9148800_5820000,0.1,4,36,247
617,9159600_5821600,0.0,0,0,4
618,9364000_5526800,0.1134020618556701,11,86,107
619,9284400_5867200,0.045454545454545456,1,21,11
620,9056000_5682800,0.07142857142857142,1,13,32
621,8500000_5772800,0.39864864864864863,59,89,282
622,9279600_5865200,0.1368421052631579,13,82,178
623,9061200_5679200,0.0975609756097561,4,37,153
624,9069200_5688400,0.5,1,1,10
625,9066000_5677600,0.0,0,24,87
626,9062000_5689200,0.15217391304347827,7,39,87
627,9280000_5861200,0.052083333333333336,5,91,22
628,8492800_5771200,0.0,0,10,15
629,8494000_5767600,0.10119047619047619,17,151,573
630,9148000_5818800,0.15555555555555556,21,114,185
631,9059600_5688400,0.02631578947368421,1,37,50
632,9152000_5815600,0.14847161572052403,34,195,124
633,8490000_5770800,0.09375,12,116,326
634,8286800_5496400,0.04597701149425287,4,83,317
635,9054400_5682000,0.0,0,1,4
636,8506800_5771200,0.09090909090909091,6,60,192
637,9150400_5822000,0.17073170731707318,21,102,263
638,8496800_5773600,0.40106951871657753,75,112,508
639,9060000_5684800,0.3333333333333333,18,36,59
640,9062000_5688400,0.13333333333333333,4,26,119
641,8369200_5548400,0.0,0,63,24
642,8494800_5768800,0.3037037037037037,41,94,160
643,9064400_5677200,0.0,0,2,4
644,8829200_5994800,0.1590909090909091,7,37,60
645,9060400_5680400,0.16666666666666666,8,40,51
646,9376800_5522400,0.0,0,10,19
647,8810800_5992400,0.0,0,6,8
648,9301600_5556800,0.08571428571428572,3,32,125
649,8592000_5534000,0.03125,1,31,176
650,9066000_5680800,0.0,0,9,8
651,9065600_5687600,0.3076923076923077,16,36,63
652,9265600_5671600,0.0,0,25,45
653,8586800_5534400,0.10843373493975904,9,74,181
654,9154000_5819600,0.09917355371900827,12,109,356
655,8865600_5686400,0.08843537414965986,13,134,86
656,8506800_5763200,0.046511627906976744,2,41,193
657,8495200_5768000,0.15315315315315314,17,94,222
658,8825600_5995600,0.17857142857142858,5,23,53
659,9064800_5687600,0.15,3,17,52
660,9060000_5678800,0.0,0,3,26
661,9058800_5690800,0.0,0,0,15
662,9604000_6073600,0.08387096774193549,13,142,85
663,8588800_5540000,0.11409395973154363,17,132,471
664,8587200_5539200,0.23076923076923078,18,60,128
665,9363600_5528800,0.12195121951219512,5,36,78
666,9278000_5866400,0.0,0,12,129
667,9063200_5682000,0.14285714285714285,12,72,134
668,9154000_5811600,0.0,0,27,94
669,8336000_5491600,0.10256410256410256,8,70,153
670,8863200_5687600,0.0,0,1,1
671,8287200_5498000,0.056179775280898875,5,84,340
672,9061600_5682800,0.25,11,33,66
673,9063200_5681600,0.0784313725490196,4,47,128
674,8595600_5541600,0.13953488372093023,6,37,180
675,9146400_5814800,0.0,0,10,19
676,9063600_5683600,0.017543859649122806,1,56,175
677,8490400_5770000,0.08108108108108109,9,102,445
678,9066400_5680000,0.04716981132075472,5,101,249
679,9070400_5686400,0.0,0,1,6
680,9282000_5675200,0.038461538461538464,2,50,31
681,8336800_5494800,0.0641025641025641,5,73,34
682,8494000_5778000,0.13333333333333333,12,78,135
683,9060400_5683600,0.3972602739726027,58,88,324
684,9070400_5682000,0.0,0,4,3
685,8488800_5770800,0.08771929824561403,5,52,188
686,9376800_5527200,0.0,0,17,49
687,9295200_5560800,0.07317073170731707,6,76,94
688,8589600_5544000,0.0,0,4,8
689,8585600_5541600,0.30337078651685395,27,62,83
690,8368400_5550800,0.0,0,58,3
691,8508800_5766000,0.07317073170731707,6,76,464
692,8288800_5498800,0.12941176470588237,11,74,150
693,8495200_5775200,0.17647058823529413,24,112,425
694,9157600_5816000,0.12307692307692308,8,57,50
695,9376400_5526800,0.20833333333333334,5,19,79
696,8490400_5774800,0.08333333333333333,11,121,443
697,8494000_5773200,0.1794871794871795,14,64,80
698,9151600_5814800,0.22764227642276422,28,95,92
699,8494400_5776400,0.14814814814814814,16,92,253
700,9368800_5524400,0.10576923076923077,11,93,81
701,9272000_5874800,0.0,0,0,1
702,8371200_5550400,0.0,0,24,3
703,8819200_5992800,0.0,0,13,28
704,8335200_5496400,0.0,0,42,14
705,8334000_5491600,0.037037037037037035,1,26,5
706,8590000_5626000,0.24822695035460993,35,106,200
707,8490400_5773600,0.15555555555555556,7,38,148
708,8494800_5775600,0.088,11,114,352
709,8367600_5548400,0.0,0,88,3
710,8596400_5538000,0.15555555555555556,14,76,339
711,8489200_5773200,0.03333333333333333,1,29,112
712,8370400_5550400,0.08928571428571429,10,102,24
713,9602000_6072000,0.07964601769911504,9,104,77
714,8504400_5769600,0.1346153846153846,14,90,158
715,8289200_5497600,0.24347826086956523,28,87,138
716,9277200_5860400,0.0,0,32,33
717,9062800_5689600,0.18571428571428572,13,57,38
718,9282400_5867600,0.16326530612244897,8,41,18
719,9370400_5525200,0.0,0,10,29
720,8497200_5765200,0.1590909090909091,21,111,258
721,9364000_5524400,0.03773584905660377,2,51,25
722,9060400_5681200,0.06,3,47,122
723,9364000_5521200,0.04225352112676056,3,68,35
724,8820000_5995200,0.11570247933884298,14,107,149
725,9370400_5517600,0.09523809523809523,2,19,65
726,9290800_5563600,0.0,0,1,3
727,9370000_5524800,0.05263157894736842,2,36,41
728,8366000_5548400,0.0273972602739726,2,71,3
729,9155200_5822400,0.0,0,0,40
730,8824400_5992000,0.04081632653061224,2,47,68
731,9268000_5669600,0.047619047619047616,4,80,76
732,8597200_5533600,0.0,0,0,3
733,9158800_5814400,0.061224489795918366,3,46,324
734,8333600_5491600,0.16981132075471697,9,44,42
735,8494800_5772000,0.29411764705882354,30,72,58
736,9062800_5678000,0.0,0,0,14
737,9064800_5684800,0.11538461538461539,6,46,212
738,9146400_5819600,0.13580246913580246,11,70,296
739,8492000_5776000,0.16666666666666666,3,15,39
740,8494800_5768000,0.2517985611510791,35,104,459
741,8599600_5535600,0.037037037037037035,1,26,101
742,9154800_5822000,0.05,1,19,9
743,9157200_5818000,0.0,0,1,190
744,8334800_5491600,0.058823529411764705,1,16,126
745,9066400_5683200,0.10256410256410256,4,35,80
746,9368400_5526000,0.15217391304347827,7,39,76
747,8589200_5539200,0.10909090909090909,12,98,231
748,8496400_5765600,0.18032786885245902,11,50,69
749,9605600_6069600,0.09523809523809523,4,38,27
750,8336400_5491600,0.09313725490196079,19,185,139
751,8369600_5551600,0.4,2,3,17
752,8590800_5625200,0.20430107526881722,19,74,209
753,8591600_5530000,0.0,0,0,584
754,8589200_5630400,0.3333333333333333,40,80,71
755,9274000_5872800,0.011235955056179775,1,88,45
756,8367200_5548400,0.02,1,49,2
757,9062800_5689200,0.32857142857142857,23,47,75
758,8827600_5995600,0.25,3,9,18
759,8581600_5540400,0.0,0,0,4
760,8505600_5764000,0.05,1,19,4
761,8338000_5490800,0.15217391304347827,14,78,14
762,8499600_5772000,0.2893401015228426,57,140,369
763,9068000_5682000,0.3076923076923077,20,45,42
764,8491600_5774000,0.13076923076923078,17,113,272
765,8817200_5992000,0.3247863247863248,38,79,253
766,8506400_5765200,0.20930232558139536,18,68,89
767,9062400_5678000,0.0,0,0,80
768,8286800_5496800,0.078125,10,118,438
769,8490800_5774800,0.14285714285714285,6,36,136
770,9064800_5686400,0.04081632653061224,2,47,50
771,8499200_5772400,0.3446327683615819,61,116,290
772,9604000_6066800,0.07142857142857142,2,26,14
773,8817200_5996000,0.11510791366906475,16,123,282
774,9157200_5818400,0.0,0,0,1
775,8288000_5496400,0.08461538461538462,11,119,300
776,9066800_5679200,0.0,0,3,10
777,9298000_5561200,0.10526315789473684,8,68,54
778,9154800_5816800,0.04,3,72,97
779,8864400_5686400,0.10294117647058823,7,61,41
780,9061200_5682000,0.15873015873015872,10,53,108
781,9156800_5820000,0.0,0,1,9
782,8491600_5772800,0.05,4,76,186
783,8818000_5992000,0.06666666666666667,7,98,53
784,9064400_5686400,0.0,0,1,7
785,9362800_5527200,0.14754098360655737,9,52,120
786,9299600_5559200,0.06666666666666667,1,14,31
787,8292400_5499200,0.03529411764705882,6,164,323
788,8502400_5769600,0.1348314606741573,12,77,356
789,8494800_5773200,0.23684210526315788,27,87,155
790,9155200_5818000,0.0,0,2,1
791,9285200_5866800,0.034482758620689655,1,28,6
792,9064400_5678400,0.0,0,8,6
793,8290000_5496400,0.08904109589041095,13,133,201
794,8814000_5991200,0.06818181818181818,6,82,105
795,8829600_5992800,0.07142857142857142,1,13,13
796,9061200_5684800,0.2391304347826087,22,70,149
797,8828800_5992000,0.0,0,3,5
798,9061200_5690000,0.03571428571428571,1,27,381
799,9145200_5817200,0.03496503496503497,5,138,696
800,9279200_5868000,0.0,0,13,49
801,9062800_5688800,0.07317073170731707,3,38,123
802,9058400_5692000,0.04477611940298507,3,64,261
803,9062400_5689200,0.08737864077669903,9,94,355
804,8492800_5769200,0.2088607594936709,33,125,77
805,9297600_5563600,0.02857142857142857,1,34,85
806,8489600_5771200,0.04854368932038835,5,98,333
807,9058400_5689600,0.0,0,44,284
808,9062000_5688800,0.08955223880597014,6,61,155
809,9274000_5675200,0.0,0,0,103
810,9600800_6071600,0.07547169811320754,16,196,176
811,8818800_5990400,0.06315789473684211,12,178,159
812,9296800_5556000,0.07894736842105263,3,35,140
813,9065200_5677200,0.0,0,0,4
814,9294400_5559600,0.13872832369942195,24,149,131
815,9266000_5671200,0.0,0,10,33
816,8597200_5534000,0.15,6,34,71
817,8334400_5490400,0.25301204819277107,21,62,15
818,9367600_5515600,0.0,0,25,27
819,8366000_5548800,0.029850746268656716,2,65,48
820,8499200_5764400,0.0847457627118644,10,108,299
821,8370400_5551200,0.25,13,39,6
822,8494400_5767600,0.19863013698630136,29,117,524
823,9368800_5530800,0.21818181818181817,12,43,37
824,8494800_5771200,0.40298507462686567,54,80,357
825,9296800_5564800,0.0,0,43,1
826,9061600_5688400,0.07777777777777778,7,83,249
827,9058800_5682800,0.02631578947368421,1,37,205
828,8490800_5769600,0.08588957055214724,14,149,497
829,9368000_5530400,0.0196078431372549,1,50,179
830,8492400_5774000,0.14473684210526316,11,65,131
831,9061600_5681200,0.11764705882352941,4,30,93
832,9370800_5528400,0.08247422680412371,8,89,370
833,9068800_5680400,0.0,0,0,5
834,9283200_5868000,0.041666666666666664,2,46,4
835,9063200_5684000,0.06666666666666667,4,56,53
836,8492000_5769200,0.17346938775510204,17,81,78
837,8587200_5538000,0.08333333333333333,7,77,366
838,9369600_5523200,0.2,1,4,10
839,8494800_5768400,0.1574074074074074,17,91,156
840,9299600_5562000,0.0,0,12,1
841,9146000_5820400,0.15789473684210525,6,32,209
842,8366800_5550400,0.0,0,2,15
843,9061600_5678000,0.0,0,1,20
844,9064800_5679600,0.10810810810810811,8,66,233
845,9602400_6066400,0.0,0,0,2
846,9065200_5680000,0.3728813559322034,22,37,45
847,9284400_5871600,0.0,0,80,2
848,8494800_5766800,0.11920529801324503,18,133,397
849,8337200_5491200,0.025,1,39,15
850,9363200_5517600,0.0,0,6,5
851,8507600_5769600,0.025,1,39,294
852,9295600_5553600,0.0,0,17,80
853,8589600_5628800,0.24390243902439024,20,62,131
854,8491600_5768800,0.1792452830188679,19,87,68
855,9366400_5522400,0.08333333333333333,10,110,88
856,9159200_5816000,0.2,6,24,86
857,9292800_5564800,0.0,0,51,168
858,9064400_5680800,0.06666666666666667,5,70,114
859,9067600_5682400,0.0,0,25,44
860,8494000_5772000,0.3082706766917293,41,92,334
861,9052000_5682400,0.0,0,0,283
862,9066000_5682400,0.17777777777777778,8,37,212
863,9299600_5559600,0.06060606060606061,2,31,50
864,8337200_5494800,0.0,0,44,6
865,8291600_5499600,0.050724637681159424,7,131,403
866,9374800_5524000,0.0,0,0,155
867,9157200_5820000,0.0,0,0,2
868,9152400_5816800,0.2857142857142857,32,80,164
869,9063600_5684000,0.24285714285714285,17,53,217
870,8336800_5491600,0.023529411764705882,2,83,43
871,9061600_5679200,0.03076923076923077,2,63,205
872,8584000_5539200,0.2777777777777778,30,78,99
873,8334400_5493200,0.0,0,115,50
874,9284000_5868000,0.018518518518518517,1,53,278
875,8828000_5996400,0.034482758620689655,1,28,6
876,9302400_5560800,0.045454545454545456,3,63,329
877,8495200_5769200,0.32748538011695905,56,115,445
878,9062400_5688800,0.06060606060606061,4,62,212
879,9154400_5814000,0.14814814814814814,12,69,353
880,9154400_5810400,0.0,0,0,59
881,9052000_5682000,0.0,0,0,17
882,9144400_5816400,0.1111111111111111,1,8,19
883,9066400_5678000,0.0,0,7,35
884,9368400_5521600,0.14102564102564102,11,67,85
885,8289200_5494400,0.09322033898305085,11,107,303
886,9153600_5819600,0.2625,42,118,139
887,8493200_5776800,0.1912568306010929,35,148,171
888,8822400_5997200,0.15789473684210525,15,80,197
889,9064800_5681600,0.41818181818181815,23,32,73
890,8828000_5995600,0.15789473684210525,3,16,21
891,8812800_5991600,0.43478260869565216,10,13,6
892,8334800_5494400,0.07142857142857142,6,78,53
893,8830400_5994000,0.23076923076923078,3,10,10
894,9271200_5863200,0.023529411764705882,2,83,295
895,8494800_5777200,0.11926605504587157,13,96,420
896,8820800_5992800,0.23636363636363636,13,42,204
897,9368800_5528800,0.0,0,16,22
898,8492800_5777600,0.21212121212121213,14,52,7
899,8490000_5774800,0.09523809523809523,6,57,255
900,9601600_6069200,0.12639405204460966,34,235,557
901,8812000_5991200,0.2,11,44,39
902,9153200_5812400,0.10666666666666667,16,134,167
903,8493200_5768400,0.09433962264150944,15,144,554
904,9148800_5817600,0.23134328358208955,31,103,370
905,8368400_5548000,0.00684931506849315,1,145,7
906,8593600_5538400,0.09523809523809523,18,171,525
907,8821600_5998400,0.06451612903225806,6,87,304
908,9301600_5559200,0.0,0,9,2
909,9064000_5682000,0.21176470588235294,18,67,70
910,9062400_5690400,0.0,0,33,79
911,8865200_5684000,0.0,0,0,1
912,8491200_5770000,0.09868421052631579,15,137,607
913,8594000_5626800,0.21487603305785125,26,95,240
914,9271200_5678000,0.0,0,3,10
915,8288000_5498800,0.08411214953271028,9,98,339
916,8370800_5549600,0.0,0,81,1
917,9142800_5820000,0.045454545454545456,1,21,464
918,9064800_5678400,0.0,0,24,29
919,9060000_5690800,0.0,0,10,104
920,9292000_5563200,0.0,0,0,3
921,9279200_5873200,0.0,0,115,1
922,8492400_5774800,0.07608695652173914,7,85,316
923,9063600_5688400,0.06521739130434782,3,43,202
924,8491200_5773600,0.08695652173913043,4,42,271
925,9059600_5690400,0.0,0,20,67
926,8504800_5770800,0.05154639175257732,5,92,512
927,8825200_5996800,0.13043478260869565,6,40,78
928,9374000_5524000,0.09195402298850575,8,79,218
929,8335600_5494000,0.12658227848101267,10,69,61
930,8816400_5995600,0.35,7,13,48
931,8825600_5992800,0.14285714285714285,2,12,22
932,9605600_6073200,0.08860759493670886,7,72,303
933,9063200_5690400,0.0,0,14,2
934,9270800_5670000,0.06097560975609756,5,77,197
935,8820000_5988000,0.10526315789473684,2,17,19
936,9056800_5689600,0.0,0,1,3
937,9272400_5865200,0.05555555555555555,1,17,60
938,9301200_5561600,0.05263157894736842,1,18,32
939,9065600_5681200,0.0,0,7,19
940,8334400_5496800,0.02040816326530612,1,48,110
941,8492000_5767600,0.23357664233576642,32,105,164
942,9060000_5690400,0.057692307692307696,3,49,264
943,9150400_5822400,0.13636363636363635,12,76,73
944,9606400_6073200,0.08636363636363636,19,201,157
945,8824800_5992800,0.17647058823529413,3,14,5
946,8495200_5767600,0.17647058823529413,24,112,381
947,9156000_5819200,0.11764705882352941,4,30,13
948,9605200_6069600,0.16470588235294117,14,71,116
949,9373600_5526400,0.045454545454545456,2,42,177
950,9066800_5681200,0.0,0,16,56
951,8493600_5774000,0.24347826086956523,28,87,114
952,8589600_5626800,0.37142857142857144,39,66,163
953,9363600_5514400,0.0,0,8,375
954,9298400_5555600,0.14285714285714285,1,6,85
955,9378400_5528800,0.05405405405405406,2,35,109
956,9065600_5677600,0.0,0,9,16
957,9277600_5670400,0.10084033613445378,12,107,107
958,8490800_5774000,0.12244897959183673,12,86,450
959,9143600_5820000,0.0,0,6,2
960,8334800_5493600,0.02631578947368421,3,111,67
961,9369600_5528000,0.05263157894736842,3,54,79
962,9371200_5533600,0.06666666666666667,1,14,44
963,9070400_5690000,0.0,0,0,2
964,8495600_5767600,0.20161290322580644,25,99,297
965,8338400_5492000,0.0967741935483871,3,28,12
966,9608000_6072400,0.11504424778761062,13,100,101
967,8491600_5776800,0.18333333333333332,22,98,101
968,9069200_5688000,0.03225806451612903,1,30,84
969,8290400_5498800,0.2653061224489796,26,72,103
970,9066400_5681200,0.0,0,0,32
971,9277200_5870400,0.12244897959183673,6,43,21
972,9374400_5524800,0.11650485436893204,12,91,234
973,8333600_5492800,0.05714285714285714,2,33,8
974,9068000_5678800,0.08823529411764706,6,62,278
975,8592800_5528000,0.0,0,2,2
976,9601600_6072800,0.13432835820895522,9,58,74
977,9268400_5670400,0.06060606060606061,4,62,39
978,8337600_5494800,0.0,0,31,4
979,8494000_5766000,0.13533834586466165,18,115,70
980,8334400_5490000,0.0,0,51,6
981,8494800_5774800,0.0873015873015873,11,115,392
982,9151600_5812800,0.09243697478991597,11,108,454
983,8291600_5498800,0.09523809523809523,4,38,27
984,9296400_5556400,0.019230769230769232,1,51,118
985,9276000_5862800,0.16037735849056603,17,89,125
986,8590000_5533200,0.2894736842105263,11,27,38
987,8494000_5768800,0.11538461538461539,9,69,159
988,9366000_5516800,0.0425531914893617,2,45,149
989,8492800_5776400,0.09090909090909091,1,10,13
990,8335200_5490400,0.0,0,33,20
991,9367600_5532400,0.0,0,31,135
992,8290400_5496000,0.08904109589041095,13,133,208
993,9604000_6076000,0.014705882352941176,1,67,128
994,9068800_5683200,0.5,2,2,11
995,9052400_5682400,0.0,0,0,24
996,9299200_5554400,0.0,0,3,212
997,9061600_5689200,0.0,0,2,14
998,9280400_5874000,0.0,0,1,1
999,8288000_5494400,0.05357142857142857,6,106,138
1000,8490400_5771600,0.030927835051546393,3,94,310
1001,9066800_5681600,0.030303030303030304,2,64,255
1002,9369200_5518000,0.16,4,21,133
1003,9379200_5528800,0.0,0,0,79
1004,8590800_5628800,0.45294117647058824,77,93,241
1005,9366000_5523200,0.14754098360655737,9,52,68
1006,9160800_5821600,0.0,0,0,354
1007,9144400_5814800,0.0,0,6,5
1008,8335600_5493200,0.24875621890547264,50,151,112
1009,9302800_5558400,0.0,0,3,33
1010,8508400_5768000,0.1388888888888889,5,31,165
1011,8588000_5628400,0.17333333333333334,13,62,158
1012,9295200_5556400,0.0,0,95,452
1013,9152800_5816800,0.1,4,36,205
1014,8493200_5768800,0.13953488372093023,24,148,274
1015,9300400_5559200,0.0,0,4,2
1016,8590800_5531600,0.0,0,1,4
1017,9063200_5688800,0.052083333333333336,5,91,250
1018,8492400_5767200,0.1590909090909091,28,148,621
1019,8496000_5768000,0.13496932515337423,22,141,130
1020,9160400_5821600,0.0,0,0,1
1021,8290000_5493600,0.04,4,96,317
1022,8336800_5493600,0.0,0,173,9
1023,9143200_5819200,0.0,0,0,206
1024,9060000_5687600,0.10204081632653061,5,44,136
1025,8592800_5535600,0.14285714285714285,16,96,309
1026,9063600_5687600,0.3404255319148936,16,31,36
1027,9061200_5684000,0.33766233766233766,26,51,101
1028,9062400_5684800,0.1917808219178082,14,59,90
1029,9060800_5684000,0.5365853658536586,66,57,232
1030,9601200_6066400,0.05555555555555555,3,51,21
1031,9150000_5820400,0.0,0,0,16
1032,9377200_5529200,0.09523809523809523,10,95,265
1033,8496400_5777600,0.06666666666666667,8,112,444
1034,8370000_5551200,0.1956521739130435,18,74,14
1035,9065200_5678800,0.10126582278481013,8,71,177
1036,9370000_5533200,0.0,0,0,118
1037,8501200_5772000,0.33793103448275863,49,96,189
1038,8494400_5767200,0.09292035398230089,21,205,701
1039,8492800_5773200,0.18493150684931506,27,119,266
1040,9370800_5517600,0.037037037037037035,1,26,57
1041,8288800_5494000,0.05263157894736842,5,90,257
1042,8492000_5774000,0.11428571428571428,8,62,239
1043,8813600_5992800,0.0,0,18,58
1044,8500000_5768800,0.14634146341463414,12,70,63
1045,9266800_5669200,0.0,0,8,8
1046,9373600_5531200,0.0,0,22,43
1047,9153200_5823200,0.0,0,9,1
1048,9375600_5526400,0.0,0,1,1
1049,8821600_5990800,0.0,0,0,5
1050,9368000_5524000,0.319672131147541,39,83,107
1051,9151200_5812800,0.0,0,4,11
1052,9368000_5532800,0.08450704225352113,6,65,167
1053,9058000_5679600,0.0,0,22,36
1054,8290800_5498800,0.13513513513513514,10,64,107
1055,9376000_5524400,0.0,0,0,50
1056,8590800_5534000,0.038461538461538464,1,25,48
1057,8508400_5773200,0.17142857142857143,18,87,105
1058,9149200_5822000,0.15384615384615385,4,22,338
1059,9064000_5687600,0.13559322033898305,8,51,221
1060,9604800_6077200,0.0,0,0,2
1061,8496800_5768400,0.2578616352201258,41,118,218
1062,9283600_5865200,0.0,0,34,5
1063,9060400_5683200,0.37,37,63,174
1064,9062000_5680000,0.125,4,28,103
1065,8821200_5987600,0.08823529411764706,3,31,93
1066,9363600_5514800,0.0,0,0,16
1067,8339200_5493200,0.0,0,32,6
1068,9060800_5691600,0.0,0,40,156
1069,8495200_5776800,0.11607142857142858,13,99,431
1070,9300800_5561600,0.0,0,17,4
1071,8590800_5538000,0.20833333333333334,25,95,169
1072,8492400_5776800,0.07894736842105263,6,70,176
1073,9606800_6077600,0.0,0,1,45
1074,9281200_5868400,0.09473684210526316,9,86,43
1075,9274400_5874000,0.0,0,1,174
1076,9362800_5518400,0.0,0,12,2
1077,9143600_5818400,0.0,0,0,12
1078,9363200_5526800,0.1724137931034483,10,48,37
1079,8288800_5499200,0.0,0,1,3
1080,9365600_5521200,0.2,11,44,75
1081,8495200_5765600,0.1794871794871795,14,64,66
1082,9156800_5816000,0.09345794392523364,10,97,781
1083,9143600_5814400,0.18181818181818182,2,9,357
1084,9366800_5524800,0.19444444444444445,7,29,64
1085,9062800_5682800,0.041666666666666664,1,23,35
1086,9058800_5682000,0.14492753623188406,10,59,161
1087,8825600_5996000,0.06896551724137931,2,27,15
1088,8333600_5494000,0.09090909090909091,1,10,8
1089,9276400_5867600,0.2535211267605634,18,53,97
1090,8820000_5990000,0.06,3,47,108
1091,9373600_5528000,0.125,5,35,53
1092,8586800_5539200,0.09302325581395349,4,39,113
1093,9280000_5676400,0.0,0,29,164
1094,9265200_5670000,0.0,0,20,108
1095,8334400_5494800,0.0,0,22,1
1096,9150000_5814000,0.14,14,86,298
1097,9063200_5681200,0.023809523809523808,1,41,112
1098,8508000_5766000,0.05357142857142857,3,53,235
1099,9280800_5871200,0.0,0,47,2
1100,9146400_5819200,0.08791208791208792,8,83,352
1101,9300800_5562000,0.0,0,4,1
1102,9062800_5681600,0.10256410256410256,4,35,74
1103,9065200_5682800,0.1111111111111111,3,24,133
1104,9372400_5521200,0.19718309859154928,14,57,7
1105,8287600_5497600,0.11764705882352941,10,75,368
1106,9148000_5817200,0.07936507936507936,10,116,792
1107,9064400_5681600,0.046875,3,61,73
1108,8820800_5989200,0.14814814814814814,4,23,59
1109,8493200_5770800,0.0,0,5,15
1110,8338000_5494000,0.0,0,30,9
1111,8489600_5774400,0.0,0,16,57
1112,8286800_5496000,0.0970873786407767,10,93,241
1113,9067200_5688800,0.1111111111111111,1,8,18
1114,9370800_5531200,0.2,4,16,21
1115,9375200_5523200,0.0,0,0,3
1116,9054800_5683600,0.0,0,14,38
1117,9055200_5681200,0.0,0,0,1
1118,9274800_5873600,0.0,0,0,729
1119,8290800_5496800,0.050724637681159424,7,131,425
1120,8866800_5685600,0.0,0,0,2
1121,9151600_5816800,0.2681564245810056,48,131,303
1122,8490400_5769200,0.12258064516129032,19,136,308
1123,8369200_5551600,0.0,0,59,18
1124,8335600_5493600,0.22988505747126436,40,134,132
1125,9601600_6071200,0.11538461538461539,3,23,83
1126,8499600_5768800,0.2054794520547945,15,58,138
1127,9062800_5679600,0.0625,1,15,43
1128,8370400_5548400,0.0,0,35,9
1129,9154000_5816800,0.0,0,6,7
1130,9068400_5678800,0.14705882352941177,10,58,137
1131,9057600_5689200,0.0,0,7,18
1132,9153600_5815600,0.06930693069306931,7,94,126
1133,9060000_5689600,0.06382978723404255,6,88,348
1134,9272400_5669200,0.0967741935483871,6,56,60
1135,9058000_5688400,0.05,1,19,156
1136,9366400_5531200,0.0,0,7,209
1137,8588000_5533200,0.27884615384615385,58,150,450
1138,9296800_5561200,0.09090909090909091,5,50,88
1139,8492400_5773200,0.17777777777777778,16,74,192
1140,8586000_5544800,0.4322033898305085,51,67,123
1141,9066800_5678800,0.0,0,0,1
1142,8598800_5535600,0.10975609756097561,9,73,276
1143,8495200_5772800,0.37735849056603776,60,99,332
1144,9068400_5680000,0.0,0,0,2
1145,9362400_5518400,0.0,0,13,284
1146,9066400_5679600,0.023255813953488372,1,42,264
1147,8495600_5774800,0.15476190476190477,26,142,202
1148,9275200_5867600,0.07749077490774908,21,250,286
1149,8505200_5764400,0.14583333333333334,7,41,64
1150,9063600_5685600,0.11475409836065574,7,54,171
1151,9064000_5688800,0.058823529411764705,1,16,103
1152,9057200_5691200,0.0958904109589041,7,66,295
1153,9061200_5680000,0.14285714285714285,5,30,80
1154,8814000_5992400,0.0196078431372549,1,50,63
1155,9066000_5688800,0.0,0,24,55
1156,9605200_6073200,0.21212121212121213,7,26,324
1157,9066800_5682800,0.1111111111111111,1,8,76
1158,9062000_5684800,0.22448979591836735,11,38,111
1159,8813200_5989200,0.10638297872340426,5,42,42
1160,9367200_5528400,0.19402985074626866,13,54,99
1161,9280800_5675600,0.20689655172413793,6,23,94
1162,8590400_5538800,0.2847222222222222,41,103,88
1163,8492400_5769600,0.08490566037735849,9,97,147
1164,8491600_5769200,0.17164179104477612,23,111,58
1165,8335200_5493600,0.09090909090909091,9,90,59
1166,9060800_5689200,0.06451612903225806,2,29,50
1167,9068400_5681200,0.21428571428571427,3,11,3
1168,9293200_5559200,0.0,0,4,16
1169,8824800_5994800,0.2717391304347826,25,67,70
1170,9274000_5668800,0.09090909090909091,3,30,72
1171,8829600_5993200,0.019230769230769232,1,51,36
1172,9066800_5677600,0.0,0,0,133
1173,8826800_5993200,0.16666666666666666,2,10,49
1174,8864800_5684800,0.0,0,57,26
1175,9280000_5871200,0.0,0,180,17
1176,8863600_5687600,0.029411764705882353,1,33,32
1177,9368800_5532400,0.0,0,0,191
1178,9065600_5683200,0.0,0,15,7
1179,8494400_5776000,0.18110236220472442,23,104,272
1180,8950800_5844400,0.0,0,1,14
1181,8496000_5775200,0.0072992700729927005,1,136,17
1182,8586800_5536400,0.11594202898550725,24,183,485
1183,9153200_5816400,0.18,18,82,73
1184,8828000_5992000,0.3076923076923077,4,9,10
1185,8495600_5765200,0.05952380952380952,5,79,63
1186,8337600_5492800,0.06140350877192982,7,107,34
1187,9056000_5688800,0.0,0,0,1
1188,9284000_5865200,0.038461538461538464,4,100,21
1189,9061200_5680400,0.0,0,27,70
1190,9370000_5517200,0.07291666666666667,7,89,84
