,Loc ID,Accuracy,n_in,n_out,n_gt
606,9060400_5681600,0.23076923076923078,3,10,9
607,8370800_5551200,1.0,1,0,163
608,8591200_5544800,0.0,0,2,232
609,9056400_5687600,0.0,0,0,5
610,8286400_5496400,0.15789473684210525,6,32,285
611,8336000_5492400,0.11320754716981132,6,47,114
612,8365200_5548800,0.0,0,33,4
613,9149600_5814800,0.26373626373626374,24,67,223
614,8335200_5489600,0.0,0,5,21
615,9268800_5672800,0.0,0,0,100
616,9148800_5820000,0.09090909090909091,1,10,247
617,9159600_5821600,0.0,0,0,4
618,9364000_5526800,0.10666666666666667,8,67,107
619,9284400_5867200,0.08333333333333333,1,11,11
620,9056000_5682800,0.0,0,7,32
621,8500000_5772800,0.3238095238095238,34,71,282
622,9279600_5865200,0.1111111111111111,9,72,178
623,9061200_5679200,0.06060606060606061,2,31,153
624,9069200_5688400,0.3333333333333333,1,2,10
625,9066000_5677600,0.0625,1,15,87
626,9062000_5689200,0.03571428571428571,1,27,87
627,9280000_5861200,0.0392156862745098,2,49,22
628,8492800_5771200,0.0,0,2,15
629,8494000_5767600,0.06896551724137931,10,135,573
630,9148000_5818800,0.18681318681318682,17,74,185
631,9059600_5688400,0.2857142857142857,8,20,50
632,9152000_5815600,0.22527472527472528,41,141,124
633,8490000_5770800,0.09090909090909091,5,50,326
634,8286800_5496400,0.06666666666666667,3,42,317
635,9054400_5682000,0.0,0,0,4
636,8506800_5771200,0.175,7,33,192
637,9150400_5822000,0.1702127659574468,16,78,263
638,8496800_5773600,0.37404580152671757,49,82,508
639,9060000_5684800,0.1891891891891892,7,30,59
640,9062000_5688400,0.23333333333333334,7,23,119
641,8369200_5548400,0.0,0,28,24
642,8494800_5768800,0.2268041237113402,22,75,160
643,9064400_5677200,0.0,0,0,4
644,8829200_5994800,0.19230769230769232,5,21,60
645,9060400_5680400,0.40625,13,19,51
646,9376800_5522400,0.0,0,9,19
647,8810800_5992400,0.3333333333333333,1,2,8
648,9301600_5556800,0.08,2,23,125
649,8592000_5534000,0.0,0,5,176
650,9066000_5680800,0.0,0,2,8
651,9065600_5687600,0.2,5,20,63
652,9265600_5671600,0.0,0,8,45
653,8586800_5534400,0.017543859649122806,1,56,181
654,9154000_5819600,0.1016949152542373,6,53,356
655,8865600_5686400,0.20930232558139536,9,34,86
656,8506800_5763200,0.0,0,31,193
657,8495200_5768000,0.10606060606060606,7,59,222
658,8825600_5995600,0.3076923076923077,8,18,53
659,9064800_5687600,0.21052631578947367,4,15,52
660,9060000_5678800,0.0,0,1,26
661,9058800_5690800,0.0,0,0,15
662,9604000_6073600,0.12612612612612611,14,97,85
663,8588800_5540000,0.10752688172043011,10,83,471
664,8587200_5539200,0.1111111111111111,5,40,128
665,9363600_5528800,0.17142857142857143,6,29,78
666,9278000_5866400,0.0,0,0,129
667,9063200_5682000,0.1276595744680851,6,41,134
668,9154000_5811600,0.0,0,22,94
669,8336000_5491600,0.19148936170212766,9,38,153
670,8863200_5687600,0.0,0,1,1
671,8287200_5498000,0.14285714285714285,10,60,340
672,9061600_5682800,0.28125,9,23,66
673,9063200_5681600,0.023809523809523808,1,41,128
674,8595600_5541600,0.06666666666666667,2,28,180
675,9146400_5814800,0.2,1,4,19
676,9063600_5683600,0.06382978723404255,3,44,175
677,8490400_5770000,0.16831683168316833,17,84,445
678,9066400_5680000,0.10714285714285714,6,50,249
679,9070400_5686400,0.0,0,2,6
680,9282000_5675200,0.038461538461538464,1,25,31
681,8336800_5494800,0.0,0,30,34
682,8494000_5778000,0.10526315789473684,4,34,135
683,9060400_5683600,0.36607142857142855,41,71,324
684,9070400_5682000,0.0,0,4,3
685,8488800_5770800,0.13953488372093023,6,37,188
686,9376800_5527200,0.3333333333333333,1,2,49
687,9295200_5560800,0.12244897959183673,6,43,94
688,8589600_5544000,0.0,0,2,8
689,8585600_5541600,0.43,43,57,83
690,8368400_5550800,0.0,0,34,3
691,8508800_5766000,0.05405405405405406,4,70,464
692,8288800_5498800,0.14893617021276595,7,40,150
693,8495200_5775200,0.2,25,100,425
694,9157600_5816000,0.09433962264150944,5,48,50
695,9376400_5526800,0.05555555555555555,1,17,79
696,8490400_5774800,0.15151515151515152,15,84,443
697,8494000_5773200,0.3055555555555556,11,25,80
698,9151600_5814800,0.1527777777777778,11,61,92
699,8494400_5776400,0.1511627906976744,13,73,253
700,9368800_5524400,0.17567567567567569,13,61,81
701,9272000_5874800,0.0,0,0,1
702,8371200_5550400,0.0,0,9,3
703,8819200_5992800,0.125,1,7,28
704,8335200_5496400,0.5714285714285714,4,3,14
705,8334000_5491600,0.1111111111111111,1,8,5
706,8590000_5626000,0.21951219512195122,18,64,200
707,8490400_5773600,0.11764705882352941,4,30,148
708,8494800_5775600,0.11827956989247312,11,82,352
709,8367600_5548400,0.038461538461538464,1,25,3
710,8596400_5538000,0.07272727272727272,4,51,339
711,8489200_5773200,0.0,0,28,112
712,8370400_5550400,0.08,4,46,24
713,9602000_6072000,0.05970149253731343,4,63,77
714,8504400_5769600,0.18181818181818182,10,45,158
715,8289200_5497600,0.2727272727272727,18,48,138
716,9277200_5860400,0.0,0,17,33
717,9062800_5689600,0.2692307692307692,14,38,38
718,9282400_5867600,0.2608695652173913,6,17,18
719,9370400_5525200,0.25,4,12,29
720,8497200_5765200,0.22772277227722773,23,78,258
721,9364000_5524400,0.16666666666666666,3,15,25
722,9060400_5681200,0.11538461538461539,3,23,122
723,9364000_5521200,0.2,5,20,35
724,8820000_5995200,0.16326530612244897,8,41,149
725,9370400_5517600,0.2857142857142857,4,10,65
726,9290800_5563600,0.0,0,3,3
727,9370000_5524800,0.043478260869565216,1,22,41
728,8366000_5548400,0.0,0,30,3
729,9155200_5822400,0.0,0,0,40
730,8824400_5992000,0.07407407407407407,2,25,68
731,9268000_5669600,0.06521739130434782,3,43,76
732,8597200_5533600,0.0,0,0,3
733,9158800_5814400,0.06451612903225806,2,29,324
734,8333600_5491600,0.2916666666666667,7,17,42
735,8494800_5772000,0.35714285714285715,20,36,58
736,9062800_5678000,0.0,0,0,14
737,9064800_5684800,0.1875,6,26,212
738,9146400_5819600,0.034482758620689655,1,28,296
739,8492000_5776000,0.23076923076923078,3,10,39
740,8494800_5768000,0.1619047619047619,17,88,459
741,8599600_5535600,0.0,0,18,101
742,9154800_5822000,0.0,0,2,9
743,9157200_5818000,0.0,0,0,190
744,8334800_5491600,0.0,0,4,126
745,9066400_5683200,0.125,5,35,80
746,9368400_5526000,0.3170731707317073,13,28,76
747,8589200_5539200,0.18,9,41,231
748,8496400_5765600,0.14705882352941177,10,58,69
749,9605600_6069600,0.0,0,17,27
750,8336400_5491600,0.07954545454545454,7,81,139
751,8369600_5551600,0.2222222222222222,2,7,17
752,8590800_5625200,0.2318840579710145,16,53,209
753,8591600_5530000,0.0,0,2,584
754,8589200_5630400,0.3384615384615385,22,43,71
755,9274000_5872800,0.0,0,17,45
756,8367200_5548400,0.0,0,20,2
757,9062800_5689200,0.2553191489361702,12,35,75
758,8827600_5995600,0.0,0,2,18
759,8581600_5540400,0.0,0,0,4
760,8505600_5764000,0.0,0,3,4
761,8338000_5490800,0.26865671641791045,18,49,14
762,8499600_5772000,0.3475177304964539,49,92,369
763,9068000_5682000,0.3114754098360656,19,42,42
764,8491600_5774000,0.1076923076923077,7,58,272
765,8817200_5992000,0.18831168831168832,29,125,253
766,8506400_5765200,0.09333333333333334,7,68,89
767,9062400_5678000,0.0,0,0,80
768,8286800_5496800,0.03125,2,62,438
769,8490800_5774800,0.06451612903225806,2,29,136
770,9064800_5686400,0.375,6,10,50
771,8499200_5772400,0.3087248322147651,46,103,290
772,9604000_6066800,0.125,2,14,14
773,8817200_5996000,0.17333333333333334,13,62,282
774,9157200_5818400,0.0,0,0,1
775,8288000_5496400,0.15942028985507245,11,58,300
776,9066800_5679200,0.0,0,2,10
777,9298000_5561200,0.18518518518518517,10,44,54
778,9154800_5816800,0.10344827586206896,6,52,97
779,8864400_5686400,0.13043478260869565,9,60,41
780,9061200_5682000,0.28125,9,23,108
781,9156800_5820000,0.0,0,1,9
782,8491600_5772800,0.04878048780487805,2,39,186
783,8818000_5992000,0.06578947368421052,5,71,53
784,9064400_5686400,0.5,1,1,7
785,9362800_5527200,0.17777777777777778,8,37,120
786,9299600_5559200,0.0,0,5,31
787,8292400_5499200,0.05172413793103448,3,55,323
788,8502400_5769600,0.10294117647058823,7,61,356
789,8494800_5773200,0.36,36,64,155
790,9155200_5818000,0.0,0,2,1
791,9285200_5866800,0.125,2,14,6
792,9064400_5678400,0.0,0,1,6
793,8290000_5496400,0.05660377358490566,3,50,201
794,8814000_5991200,0.05128205128205128,2,37,105
795,8829600_5992800,0.45454545454545453,5,6,13
796,9061200_5684800,0.15254237288135594,9,50,149
797,8828800_5992000,0.0,0,3,5
798,9061200_5690000,0.13333333333333333,2,13,381
799,9145200_5817200,0.06172839506172839,5,76,696
800,9279200_5868000,0.0,0,7,49
801,9062800_5688800,0.08823529411764706,3,31,123
802,9058400_5692000,0.18,9,41,261
803,9062400_5689200,0.16901408450704225,12,59,355
804,8492800_5769200,0.26548672566371684,30,83,77
805,9297600_5563600,0.058823529411764705,1,16,85
806,8489600_5771200,0.20253164556962025,16,63,333
807,9058400_5689600,0.047619047619047616,1,20,284
808,9062000_5688800,0.16,8,42,155
809,9274000_5675200,0.0,0,0,103
810,9600800_6071600,0.07563025210084033,9,110,176
811,8818800_5990400,0.10569105691056911,13,110,159
812,9296800_5556000,0.030303030303030304,1,32,140
813,9065200_5677200,0.0,0,0,4
814,9294400_5559600,0.15267175572519084,20,111,131
815,9266000_5671200,0.0,0,7,33
816,8597200_5534000,0.17391304347826086,4,19,71
817,8334400_5490400,0.46835443037974683,37,42,15
818,9367600_5515600,0.1,1,9,27
819,8366000_5548800,0.0,0,27,48
820,8499200_5764400,0.13114754098360656,8,53,299
821,8370400_5551200,0.1875,3,13,6
822,8494400_5767600,0.1830065359477124,28,125,524
823,9368800_5530800,0.25925925925925924,7,20,37
824,8494800_5771200,0.37623762376237624,38,63,357
825,9296800_5564800,0.025,1,39,1
826,9061600_5688400,0.07936507936507936,5,58,249
827,9058800_5682800,0.22727272727272727,5,17,205
828,8490800_5769600,0.15671641791044777,21,113,497
829,9368000_5530400,0.125,5,35,179
830,8492400_5774000,0.23076923076923078,6,20,131
831,9061600_5681200,0.0,0,11,93
832,9370800_5528400,0.14925373134328357,10,57,370
833,9068800_5680400,0.0,0,0,5
834,9283200_5868000,0.05555555555555555,1,17,4
835,9063200_5684000,0.06666666666666667,2,28,53
836,8492000_5769200,0.1875,9,39,78
837,8587200_5538000,0.16129032258064516,10,52,366
838,9369600_5523200,0.0,0,2,10
839,8494800_5768400,0.1875,15,65,156
840,9299600_5562000,0.1,1,9,1
841,9146000_5820400,0.034482758620689655,1,28,209
842,8366800_5550400,0.0,0,3,15
843,9061600_5678000,0.0,0,3,20
844,9064800_5679600,0.19402985074626866,13,54,233
845,9602400_6066400,0.0,0,0,2
846,9065200_5680000,0.48148148148148145,26,28,45
847,9284400_5871600,0.0,0,28,2
848,8494800_5766800,0.16326530612244897,16,82,397
849,8337200_5491200,0.0,0,11,15
850,9363200_5517600,0.0,0,3,5
851,8507600_5769600,0.18421052631578946,7,31,294
852,9295600_5553600,0.05,1,19,80
853,8589600_5628800,0.3108108108108108,23,51,131
854,8491600_5768800,0.2222222222222222,12,42,68
855,9366400_5522400,0.2698412698412698,17,46,88
856,9159200_5816000,0.2727272727272727,3,8,86
857,9292800_5564800,0.038461538461538464,1,25,168
858,9064400_5680800,0.25925925925925924,14,40,114
859,9067600_5682400,0.0,0,10,44
860,8494000_5772000,0.30952380952380953,39,87,334
861,9052000_5682400,0.0,0,0,283
862,9066000_5682400,0.02631578947368421,1,37,212
863,9299600_5559600,0.045454545454545456,1,21,50
864,8337200_5494800,0.0,0,16,6
865,8291600_5499600,0.07352941176470588,5,63,403
866,9374800_5524000,0.0,0,0,155
867,9157200_5820000,0.0,0,0,2
868,9152400_5816800,0.17567567567567569,13,61,164
869,9063600_5684000,0.2222222222222222,10,35,217
870,8336800_5491600,0.06451612903225806,2,29,43
871,9061600_5679200,0.023255813953488372,1,42,205
872,8584000_5539200,0.3162393162393162,37,80,99
873,8334400_5493200,0.013888888888888888,1,71,50
874,9284000_5868000,0.05405405405405406,2,35,278
875,8828000_5996400,0.15384615384615385,8,44,6
876,9302400_5560800,0.02857142857142857,1,34,329
877,8495200_5769200,0.3986013986013986,57,86,445
878,9062400_5688800,0.14285714285714285,7,42,212
879,9154400_5814000,0.07142857142857142,4,52,353
880,9154400_5810400,0.0,0,0,59
881,9052000_5682000,0.0,0,0,17
882,9144400_5816400,0.0,0,0,19
883,9066400_5678000,0.0,0,1,35
884,9368400_5521600,0.07462686567164178,5,62,85
885,8289200_5494400,0.034482758620689655,2,56,303
886,9153600_5819600,0.2727272727272727,21,56,139
887,8493200_5776800,0.21100917431192662,23,86,171
888,8822400_5997200,0.14285714285714285,6,36,197
889,9064800_5681600,0.3953488372093023,17,26,73
890,8828000_5995600,0.2857142857142857,2,5,21
891,8812800_5991600,0.6666666666666666,16,8,6
892,8334800_5494400,0.10526315789473684,4,34,53
893,8830400_5994000,0.6060606060606061,20,13,10
894,9271200_5863200,0.0,0,40,295
895,8494800_5777200,0.12727272727272726,7,48,420
896,8820800_5992800,0.15789473684210525,6,32,204
897,9368800_5528800,0.07142857142857142,1,13,22
898,8492800_5777600,0.043478260869565216,1,22,7
899,8490000_5774800,0.12121212121212122,4,29,255
900,9601600_6069200,0.1111111111111111,25,200,557
901,8812000_5991200,0.20588235294117646,14,54,39
902,9153200_5812400,0.14814814814814814,12,69,167
903,8493200_5768400,0.14678899082568808,16,93,554
904,9148800_5817600,0.225,18,62,370
905,8368400_5548000,0.0425531914893617,2,45,7
906,8593600_5538400,0.14093959731543623,21,128,525
907,8821600_5998400,0.13513513513513514,10,64,304
908,9301600_5559200,0.0,0,0,2
909,9064000_5682000,0.3111111111111111,14,31,70
910,9062400_5690400,0.14285714285714285,2,12,79
911,8865200_5684000,0.0,0,0,1
912,8491200_5770000,0.11016949152542373,13,105,607
913,8594000_5626800,0.2982456140350877,34,80,240
914,9271200_5678000,0.0,0,1,10
915,8288000_5498800,0.04081632653061224,2,47,339
916,8370800_5549600,0.0,0,33,1
917,9142800_5820000,0.0,0,1,464
918,9064800_5678400,0.0,0,8,29
919,9060000_5690800,0.18181818181818182,2,9,104
920,9292000_5563200,0.0,0,0,3
921,9279200_5873200,0.0,0,64,1
922,8492400_5774800,0.07547169811320754,4,49,316
923,9063600_5688400,0.041666666666666664,1,23,202
924,8491200_5773600,0.15384615384615385,10,55,271
925,9059600_5690400,0.09090909090909091,2,20,67
926,8504800_5770800,0.06172839506172839,5,76,512
927,8825200_5996800,0.25,5,15,78
928,9374000_5524000,0.09302325581395349,4,39,218
929,8335600_5494000,0.17142857142857143,6,29,61
930,8816400_5995600,0.13043478260869565,3,20,48
931,8825600_5992800,0.0,0,13,22
932,9605600_6073200,0.13636363636363635,6,38,303
933,9063200_5690400,0.2,1,4,2
934,9270800_5670000,0.058823529411764705,4,64,197
935,8820000_5988000,0.0,0,1,19
936,9056800_5689600,0.0,0,0,3
937,9272400_5865200,0.0,0,2,60
938,9301200_5561600,0.2857142857142857,2,5,32
939,9065600_5681200,0.0,0,0,19
940,8334400_5496800,0.0,0,24,110
941,8492000_5767600,0.2222222222222222,16,56,164
942,9060000_5690400,0.11764705882352941,4,30,264
943,9150400_5822400,0.0967741935483871,6,56,73
944,9606400_6073200,0.10256410256410256,12,105,157
945,8824800_5992800,0.2,3,12,5
946,8495200_5767600,0.216,27,98,381
947,9156000_5819200,0.2727272727272727,9,24,13
948,9605200_6069600,0.1927710843373494,16,67,116
949,9373600_5526400,0.08,2,23,177
950,9066800_5681200,0.16666666666666666,1,5,56
951,8493600_5774000,0.19736842105263158,15,61,114
952,8589600_5626800,0.23684210526315788,18,58,163
953,9363600_5514400,0.0,0,0,375
954,9298400_5555600,0.14285714285714285,1,6,85
955,9378400_5528800,0.06666666666666667,1,14,109
956,9065600_5677600,0.0,0,3,16
957,9277600_5670400,0.10714285714285714,9,75,107
958,8490800_5774000,0.0975609756097561,8,74,450
959,9143600_5820000,0.0,0,3,2
960,8334800_5493600,0.0,0,68,67
961,9369600_5528000,0.1794871794871795,7,32,79
962,9371200_5533600,0.0,0,9,44
963,9070400_5690000,0.0,0,2,2
964,8495600_5767600,0.20238095238095238,17,67,297
965,8338400_5492000,0.14285714285714285,3,18,12
966,9608000_6072400,0.1388888888888889,10,62,101
967,8491600_5776800,0.22807017543859648,26,88,101
968,9069200_5688000,0.13333333333333333,2,13,84
969,8290400_5498800,0.2916666666666667,14,34,103
970,9066400_5681200,0.0,0,0,32
971,9277200_5870400,0.0625,1,15,21
972,9374400_5524800,0.04225352112676056,3,68,234
973,8333600_5492800,0.0,0,12,8
974,9068000_5678800,0.08695652173913043,4,42,278
975,8592800_5528000,0.0,0,4,2
976,9601600_6072800,0.06060606060606061,2,31,74
977,9268400_5670400,0.0,0,36,39
978,8337600_5494800,0.0,0,15,4
979,8494000_5766000,0.1509433962264151,8,45,70
980,8334400_5490000,0.0,0,16,6
981,8494800_5774800,0.14953271028037382,16,91,392
982,9151600_5812800,0.11267605633802817,8,63,454
983,8291600_5498800,0.24,6,19,27
984,9296400_5556400,0.12,3,22,118
985,9276000_5862800,0.13432835820895522,9,58,125
986,8590000_5533200,0.15625,5,27,38
987,8494000_5768800,0.23880597014925373,16,51,159
988,9366000_5516800,0.05555555555555555,2,34,149
989,8492800_5776400,0.1,1,9,13
990,8335200_5490400,0.0,0,4,20
991,9367600_5532400,0.03125,1,31,135
992,8290400_5496000,0.06557377049180328,4,57,208
993,9604000_6076000,0.08695652173913043,2,21,128
994,9068800_5683200,0.3333333333333333,1,2,11
995,9052400_5682400,0.0,0,0,24
996,9299200_5554400,0.0,0,2,212
997,9061600_5689200,0.14285714285714285,1,6,14
998,9280400_5874000,0.0,0,0,1
999,8288000_5494400,0.06666666666666667,3,42,138
1000,8490400_5771600,0.109375,7,57,310
1001,9066800_5681600,0.18604651162790697,8,35,255
1002,9369200_5518000,0.06666666666666667,2,28,133
1003,9379200_5528800,0.0,0,0,79
1004,8590800_5628800,0.22058823529411764,30,106,241
1005,9366000_5523200,0.13636363636363635,6,38,68
1006,9160800_5821600,0.0,0,0,354
1007,9144400_5814800,0.0,0,0,5
1008,8335600_5493200,0.34615384615384615,45,85,112
1009,9302800_5558400,0.0,0,2,33
1010,8508400_5768000,0.06666666666666667,2,28,165
1011,8588000_5628400,0.08163265306122448,4,45,158
1012,9295200_5556400,0.03896103896103896,3,74,452
1013,9152800_5816800,0.0,0,20,205
1014,8493200_5768800,0.22413793103448276,26,90,274
1015,9300400_5559200,0.0,0,0,2
1016,8590800_5531600,0.0,0,2,4
1017,9063200_5688800,0.11363636363636363,5,39,250
1018,8492400_5767200,0.15254237288135594,18,100,621
1019,8496000_5768000,0.20634920634920634,13,50,130
1020,9160400_5821600,0.0,0,0,1
1021,8290000_5493600,0.06382978723404255,3,44,317
1022,8336800_5493600,0.0,0,91,9
1023,9143200_5819200,0.0,0,0,206
1024,9060000_5687600,0.09090909090909091,3,30,136
1025,8592800_5535600,0.09523809523809523,6,57,309
1026,9063600_5687600,0.48,24,26,36
1027,9061200_5684000,0.4583333333333333,22,26,101
1028,9062400_5684800,0.2,8,32,90
1029,9060800_5684000,0.32710280373831774,35,72,232
1030,9601200_6066400,0.1794871794871795,7,32,21
1031,9150000_5820400,0.0,0,1,16
1032,9377200_5529200,0.04,2,48,265
1033,8496400_5777600,0.06329113924050633,5,74,444
1034,8370000_5551200,0.3780487804878049,31,51,14
1035,9065200_5678800,0.10526315789473684,6,51,177
1036,9370000_5533200,0.0,0,0,118
1037,8501200_5772000,0.3185840707964602,36,77,189
1038,8494400_5767200,0.17857142857142858,25,115,701
1039,8492800_5773200,0.2845528455284553,35,88,266
1040,9370800_5517600,0.14285714285714285,2,12,57
1041,8288800_5494000,0.09433962264150944,5,48,257
1042,8492000_5774000,0.13157894736842105,5,33,239
1043,8813600_5992800,0.058823529411764705,1,16,58
1044,8500000_5768800,0.23076923076923078,9,30,63
1045,9266800_5669200,0.125,1,7,8
1046,9373600_5531200,0.3333333333333333,2,4,43
1047,9153200_5823200,0.0,0,3,1
1048,9375600_5526400,0.0,0,1,1
1049,8821600_5990800,0.0,0,0,5
1050,9368000_5524000,0.23636363636363636,26,84,107
1051,9151200_5812800,0.0,0,3,11
1052,9368000_5532800,0.09090909090909091,4,40,167
1053,9058000_5679600,0.14285714285714285,1,6,36
1054,8290800_5498800,0.18181818181818182,6,27,107
1055,9376000_5524400,0.0,0,0,50
1056,8590800_5534000,0.14814814814814814,4,23,48
1057,8508400_5773200,0.20754716981132076,11,42,105
1058,9149200_5822000,0.0,0,11,338
1059,9064000_5687600,0.2653061224489796,13,36,221
1060,9604800_6077200,0.0,0,0,2
1061,8496800_5768400,0.20689655172413793,24,92,218
1062,9283600_5865200,0.0,0,22,5
1063,9060400_5683200,0.29508196721311475,18,43,174
1064,9062000_5680000,0.3333333333333333,8,16,103
1065,8821200_5987600,0.19230769230769232,5,21,93
1066,9363600_5514800,0.0,0,1,16
1067,8339200_5493200,0.0,0,6,6
1068,9060800_5691600,0.06896551724137931,2,27,156
1069,8495200_5776800,0.0547945205479452,4,69,431
1070,9300800_5561600,0.4782608695652174,11,12,4
1071,8590800_5538000,0.07692307692307693,4,48,169
1072,8492400_5776800,0.23684210526315788,9,29,176
1073,9606800_6077600,0.0,0,5,45
1074,9281200_5868400,0.014285714285714285,1,69,43
1075,9274400_5874000,0.0,0,0,174
1076,9362800_5518400,0.0,0,2,2
1077,9143600_5818400,0.0,0,0,12
1078,9363200_5526800,0.06818181818181818,3,41,37
1079,8288800_5499200,0.0,0,0,3
1080,9365600_5521200,0.11764705882352941,4,30,75
1081,8495200_5765600,0.21666666666666667,13,47,66
1082,9156800_5816000,0.06493506493506493,5,72,781
1083,9143600_5814400,0.0,0,3,357
1084,9366800_5524800,0.041666666666666664,1,23,64
1085,9062800_5682800,0.15789473684210525,3,16,35
1086,9058800_5682000,0.26785714285714285,15,41,161
1087,8825600_5996000,0.043478260869565216,1,22,15
1088,8333600_5494000,0.0,0,1,8
1089,9276400_5867600,0.18333333333333332,11,49,97
1090,8820000_5990000,0.09090909090909091,3,30,108
1091,9373600_5528000,0.07692307692307693,1,12,53
1092,8586800_5539200,0.045454545454545456,1,21,113
1093,9280000_5676400,0.0,0,20,164
1094,9265200_5670000,0.0,0,14,108
1095,8334400_5494800,0.2857142857142857,2,5,1
1096,9150000_5814000,0.12121212121212122,8,58,298
1097,9063200_5681200,0.15,3,17,112
1098,8508000_5766000,0.044444444444444446,2,43,235
1099,9280800_5871200,0.1,1,9,2
1100,9146400_5819200,0.11594202898550725,8,61,352
1101,9300800_5562000,0.0,0,1,1
1102,9062800_5681600,0.30434782608695654,7,16,74
1103,9065200_5682800,0.07692307692307693,2,24,133
1104,9372400_5521200,0.3333333333333333,8,16,7
1105,8287600_5497600,0.08571428571428572,3,32,368
1106,9148000_5817200,0.08108108108108109,6,68,792
1107,9064400_5681600,0.2,7,28,73
1108,8820800_5989200,0.26666666666666666,4,11,59
1109,8493200_5770800,0.0,0,2,15
1110,8338000_5494000,0.0,0,17,9
1111,8489600_5774400,0.6666666666666666,2,1,57
1112,8286800_5496000,0.08695652173913043,4,42,241
1113,9067200_5688800,0.4,2,3,18
1114,9370800_5531200,0.125,1,7,21
1115,9375200_5523200,0.0,0,0,3
1116,9054800_5683600,0.0,0,7,38
1117,9055200_5681200,0.0,0,0,1
1118,9274800_5873600,0.0,0,0,729
1119,8290800_5496800,0.05084745762711865,3,56,425
1120,8866800_5685600,0.0,0,0,2
1121,9151600_5816800,0.36220472440944884,46,81,303
1122,8490400_5769200,0.14102564102564102,11,67,308
1123,8369200_5551600,0.0,0,21,18
1124,8335600_5493600,0.17857142857142858,15,69,132
1125,9601600_6071200,0.0,0,33,83
1126,8499600_5768800,0.3,18,42,138
1127,9062800_5679600,0.0,0,6,43
1128,8370400_5548400,0.0,0,9,9
1129,9154000_5816800,0.0,0,2,7
1130,9068400_5678800,0.47619047619047616,10,11,137
1131,9057600_5689200,0.0,0,3,18
1132,9153600_5815600,0.1320754716981132,7,46,126
1133,9060000_5689600,0.07407407407407407,4,50,348
1134,9272400_5669200,0.06521739130434782,3,43,60
1135,9058000_5688400,0.0,0,9,156
1136,9366400_5531200,0.0,0,0,209
1137,8588000_5533200,0.25443786982248523,43,126,450
1138,9296800_5561200,0.14285714285714285,3,18,88
1139,8492400_5773200,0.1797752808988764,16,73,192
1140,8586000_5544800,0.5086206896551724,59,57,123
1141,9066800_5678800,0.0,0,0,1
1142,8598800_5535600,0.09259259259259259,5,49,276
1143,8495200_5772800,0.30656934306569344,42,95,332
1144,9068400_5680000,0.0,0,0,2
1145,9362400_5518400,0.0,0,4,284
1146,9066400_5679600,0.061224489795918366,3,46,264
1147,8495600_5774800,0.1267605633802817,9,62,202
1148,9275200_5867600,0.06666666666666667,6,84,286
1149,8505200_5764400,0.15384615384615385,4,22,64
1150,9063600_5685600,0.109375,7,57,171
1151,9064000_5688800,0.0,0,11,103
1152,9057200_5691200,0.13333333333333333,6,39,295
1153,9061200_5680000,0.23809523809523808,5,16,80
1154,8814000_5992400,0.1,4,36,63
1155,9066000_5688800,0.09090909090909091,1,10,55
1156,9605200_6073200,0.08333333333333333,1,11,324
1157,9066800_5682800,0.08333333333333333,1,11,76
1158,9062000_5684800,0.2857142857142857,12,30,111
1159,8813200_5989200,0.0,0,21,42
1160,9367200_5528400,0.24324324324324326,9,28,99
1161,9280800_5675600,0.10526315789473684,2,17,94
1162,8590400_5538800,0.23529411764705882,24,78,88
1163,8492400_5769600,0.18461538461538463,12,53,147
1164,8491600_5769200,0.31666666666666665,19,41,58
1165,8335200_5493600,0.19047619047619047,12,51,59
1166,9060800_5689200,0.21428571428571427,6,22,50
1167,9068400_5681200,0.5,15,15,3
1168,9293200_5559200,0.0,0,0,16
1169,8824800_5994800,0.125,7,49,70
1170,9274000_5668800,0.13333333333333333,2,13,72
1171,8829600_5993200,0.043478260869565216,2,44,36
1172,9066800_5677600,0.0,0,0,133
1173,8826800_5993200,0.2,2,8,49
1174,8864800_5684800,0.027777777777777776,1,35,26
1175,9280000_5871200,0.011627906976744186,1,85,17
1176,8863600_5687600,0.06666666666666667,1,14,32
1177,9368800_5532400,0.0,0,0,191
1178,9065600_5683200,0.0,0,6,7
1179,8494400_5776000,0.21333333333333335,16,59,272
1180,8950800_5844400,0.0,0,0,14
1181,8496000_5775200,0.0392156862745098,2,49,17
1182,8586800_5536400,0.15789473684210525,18,96,485
1183,9153200_5816400,0.3148148148148148,17,37,73
1184,8828000_5992000,0.36363636363636365,4,7,10
1185,8495600_5765200,0.11764705882352941,6,45,63
1186,8337600_5492800,0.12195121951219512,5,36,34
1187,9056000_5688800,0.0,0,1,1
1188,9284000_5865200,0.07547169811320754,4,49,21
1189,9061200_5680400,0.0,0,11,70
1190,9370000_5517200,0.17307692307692307,9,43,84
1191,9279600_5868000,0.3333333333333333,1,2,62
1192,8813600_5995200,0.12941176470588237,11,74,428
1193,9064400_5683200,0.23809523809523808,5,16,51
1194,9371200_5525600,0.0,0,0,6
1195,9297600_5555200,0.07142857142857142,1,13,39
1196,8817600_5990800,0.10714285714285714,3,25,98
1197,9275200_5870000,0.0,0,0,550
1198,9160000_5821600,0.0,0,0,53
1199,9367600_5525600,0.1774193548387097,11,51,81
1200,8491600_5776000,0.0,0,0,12
1201,8592000_5624800,0.0,0,0,3
1202,8290400_5496400,0.09803921568627451,5,46,118
