,Loc ID,Accuracy,n_in,n_out,n_gt
602,9273600_5672400,0.08620689655172414,5,53,299
603,8494000_5771200,0.1702127659574468,8,39,84
604,9060000_5684000,0.42857142857142855,12,16,64
605,8493200_5776000,0.0,0,0,5
606,9060400_5681600,0.3076923076923077,4,9,9
607,8370800_5551200,0.0,0,0,163
608,8591200_5544800,0.4,2,3,232
609,9056400_5687600,0.0,0,0,5
610,8286400_5496400,0.0,0,52,285
611,8336000_5492400,0.14666666666666667,11,64,114
612,8365200_5548800,0.0,0,61,4
613,9149600_5814800,0.22764227642276422,28,95,223
614,8335200_5489600,0.0,0,6,21
615,9268800_5672800,0.0,0,0,100
616,9148800_5820000,0.08,2,23,247
617,9159600_5821600,0.0,0,0,4
618,9364000_5526800,0.045454545454545456,3,63,107
619,9284400_5867200,0.0,0,11,11
620,9056000_5682800,0.0,0,6,32
621,8500000_5772800,0.32413793103448274,47,98,282
622,9279600_5865200,0.10204081632653061,10,88,178
623,9061200_5679200,0.05405405405405406,2,35,153
624,9069200_5688400,0.2,1,4,10
625,9066000_5677600,0.043478260869565216,1,22,87
626,9062000_5689200,0.22727272727272727,5,17,87
627,9280000_5861200,0.012658227848101266,1,78,22
628,8492800_5771200,0.2,1,4,15
629,8494000_5767600,0.09433962264150944,15,144,573
630,9148000_5818800,0.11304347826086956,13,102,185
631,9059600_5688400,0.10714285714285714,3,25,50
632,9152000_5815600,0.19889502762430938,36,145,124
633,8490000_5770800,0.06593406593406594,6,85,326
634,8286800_5496400,0.0847457627118644,5,54,317
635,9054400_5682000,0.0,0,0,4
636,8506800_5771200,0.25,8,24,192
637,9150400_5822000,0.15789473684210525,15,80,263
638,8496800_5773600,0.3791208791208791,69,113,508
639,9060000_5684800,0.20967741935483872,13,49,59
640,9062000_5688400,0.1,3,27,119
641,8369200_5548400,0.0,0,48,24
642,8494800_5768800,0.23015873015873015,29,97,160
643,9064400_5677200,0.0,0,1,4
644,8829200_5994800,0.13157894736842105,5,33,60
645,9060400_5680400,0.24489795918367346,12,37,51
646,9376800_5522400,0.0,0,9,19
647,8810800_5992400,1.0,1,0,8
648,9301600_5556800,0.07142857142857142,2,26,125
649,8592000_5534000,0.0625,1,15,176
650,9066000_5680800,0.0,0,9,8
651,9065600_5687600,0.2549019607843137,13,38,63
652,9265600_5671600,0.0,0,25,45
653,8586800_5534400,0.06451612903225806,4,58,181
654,9154000_5819600,0.1650485436893204,17,86,356
655,8865600_5686400,0.17,17,83,86
656,8506800_5763200,0.06818181818181818,3,41,193
657,8495200_5768000,0.20253164556962025,16,63,222
658,8825600_5995600,0.30434782608695654,7,16,53
659,9064800_5687600,0.21621621621621623,8,29,52
660,9060000_5678800,0.0,0,1,26
661,9058800_5690800,0.0,0,0,15
662,9604000_6073600,0.13372093023255813,23,149,85
663,8588800_5540000,0.1111111111111111,15,120,471
664,8587200_5539200,0.1724137931034483,10,48,128
665,9363600_5528800,0.08571428571428572,3,32,78
666,9278000_5866400,0.125,1,7,129
667,9063200_5682000,0.1111111111111111,5,40,134
668,9154000_5811600,0.05714285714285714,2,33,94
669,8336000_5491600,0.075,3,37,153
670,8863200_5687600,0.0,0,1,1
671,8287200_5498000,0.08235294117647059,7,78,340
672,9061600_5682800,0.375,15,25,66
673,9063200_5681600,0.08,4,46,128
674,8595600_5541600,0.1111111111111111,3,24,180
675,9146400_5814800,0.0,0,7,19
676,9063600_5683600,0.02857142857142857,2,68,175
677,8490400_5770000,0.13541666666666666,13,83,445
678,9066400_5680000,0.12121212121212122,8,58,249
679,9070400_5686400,0.0,0,1,6
680,9282000_5675200,0.0,0,36,31
681,8336800_5494800,0.01639344262295082,1,60,34
682,8494000_5778000,0.0,0,57,135
683,9060400_5683600,0.5210084033613446,62,57,324
684,9070400_5682000,0.0,0,9,3
685,8488800_5770800,0.10909090909090909,6,49,188
686,9376800_5527200,0.15384615384615385,2,11,49
687,9295200_5560800,0.1728395061728395,14,67,94
688,8589600_5544000,0.0,0,4,8
689,8585600_5541600,0.4077669902912621,42,61,83
690,8368400_5550800,0.0,0,58,3
691,8508800_5766000,0.06756756756756757,5,69,464
692,8288800_5498800,0.13043478260869565,9,60,150
693,8495200_5775200,0.09333333333333334,14,136,425
694,9157600_5816000,0.12307692307692308,8,57,50
695,9376400_5526800,0.0,0,24,79
696,8490400_5774800,0.09174311926605505,10,99,443
697,8494000_5773200,0.27692307692307694,18,47,80
698,9151600_5814800,0.2074074074074074,28,107,92
699,8494400_5776400,0.1724137931034483,20,96,253
700,9368800_5524400,0.16853932584269662,15,74,81
701,9272000_5874800,0.0,0,1,1
702,8371200_5550400,0.0,0,32,3
703,8819200_5992800,0.25,2,6,28
704,8335200_5496400,0.0625,1,15,14
705,8334000_5491600,0.07142857142857142,1,13,5
706,8590000_5626000,0.2459016393442623,30,92,200
707,8490400_5773600,0.1282051282051282,5,34,148
708,8494800_5775600,0.09565217391304348,11,104,352
709,8367600_5548400,0.07272727272727272,4,51,3
710,8596400_5538000,0.125,11,77,339
711,8489200_5773200,0.0,0,25,112
712,8370400_5550400,0.11428571428571428,8,62,24
713,9602000_6072000,0.07964601769911504,9,104,77
714,8504400_5769600,0.15625,10,54,158
715,8289200_5497600,0.125,12,84,138
716,9277200_5860400,0.0,0,24,33
717,9062800_5689600,0.2857142857142857,12,30,38
718,9282400_5867600,0.14814814814814814,4,23,18
719,9370400_5525200,0.23076923076923078,3,10,29
720,8497200_5765200,0.14285714285714285,14,84,258
721,9364000_5524400,0.10344827586206896,3,26,25
722,9060400_5681200,0.09375,3,29,122
723,9364000_5521200,0.06976744186046512,3,40,35
724,8820000_5995200,0.17708333333333334,17,79,149
725,9370400_5517600,0.08333333333333333,2,22,65
726,9290800_5563600,0.0,0,7,3
727,9370000_5524800,0.06060606060606061,2,31,41
728,8366000_5548400,0.02127659574468085,1,46,3
729,9155200_5822400,0.0,0,0,40
730,8824400_5992000,0.16666666666666666,6,30,68
731,9268000_5669600,0.03571428571428571,3,81,76
732,8597200_5533600,0.0,0,0,3
733,9158800_5814400,0.13043478260869565,3,20,324
734,8333600_5491600,0.09523809523809523,4,38,42
735,8494800_5772000,0.2911392405063291,23,56,58
736,9062800_5678000,0.0,0,0,14
737,9064800_5684800,0.1,3,27,212
738,9146400_5819600,0.09523809523809523,6,57,296
739,8492000_5776000,0.23529411764705882,4,13,39
740,8494800_5768000,0.23170731707317074,38,126,459
741,8599600_5535600,0.09090909090909091,2,20,101
742,9154800_5822000,0.05555555555555555,1,17,9
743,9157200_5818000,0.0,0,1,190
744,8334800_5491600,0.0,0,10,126
745,9066400_5683200,0.125,3,21,80
746,9368400_5526000,0.17647058823529413,6,28,76
747,8589200_5539200,0.14432989690721648,14,83,231
748,8496400_5765600,0.13953488372093023,12,74,69
749,9605600_6069600,0.07142857142857142,2,26,27
750,8336400_5491600,0.06748466257668712,11,152,139
751,8369600_5551600,0.0,0,9,17
752,8590800_5625200,0.15053763440860216,14,79,209
753,8591600_5530000,1.0,1,0,584
754,8589200_5630400,0.37142857142857144,39,66,71
755,9274000_5872800,0.0,0,40,45
756,8367200_5548400,0.0,0,37,2
757,9062800_5689200,0.2857142857142857,16,40,75
758,8827600_5995600,0.0,0,4,18
759,8581600_5540400,0.0,0,0,4
760,8505600_5764000,0.0,0,10,4
761,8338000_5490800,0.11290322580645161,7,55,14
762,8499600_5772000,0.33689839572192515,63,124,369
763,9068000_5682000,0.2692307692307692,21,57,42
764,8491600_5774000,0.13,13,87,272
765,8817200_5992000,0.34104046242774566,59,114,253
766,8506400_5765200,0.11904761904761904,10,74,89
767,9062400_5678000,0.0,0,0,80
768,8286800_5496800,0.07692307692307693,8,96,438
769,8490800_5774800,0.05555555555555555,2,34,136
770,9064800_5686400,0.06060606060606061,2,31,50
771,8499200_5772400,0.35036496350364965,48,89,290
772,9604000_6066800,0.125,3,21,14
773,8817200_5996000,0.1111111111111111,14,112,282
774,9157200_5818400,0.0,0,1,1
775,8288000_5496400,0.20833333333333334,20,76,300
776,9066800_5679200,0.0,0,2,10
777,9298000_5561200,0.11235955056179775,10,79,54
778,9154800_5816800,0.013513513513513514,1,73,97
779,8864400_5686400,0.06944444444444445,5,67,41
780,9061200_5682000,0.2807017543859649,16,41,108
781,9156800_5820000,0.0,0,0,9
782,8491600_5772800,0.019230769230769232,1,51,186
783,8818000_5992000,0.05714285714285714,4,66,53
784,9064400_5686400,0.0,0,1,7
785,9362800_5527200,0.13953488372093023,6,37,120
786,9299600_5559200,0.0,0,3,31
787,8292400_5499200,0.04201680672268908,5,114,323
788,8502400_5769600,0.08823529411764706,6,62,356
789,8494800_5773200,0.2878787878787879,38,94,155
790,9155200_5818000,0.0,0,2,1
791,9285200_5866800,0.0,0,33,6
792,9064400_5678400,0.0,0,6,6
793,8290000_5496400,0.045871559633027525,5,104,201
794,8814000_5991200,0.061224489795918366,3,46,105
795,8829600_5992800,0.08333333333333333,1,11,13
796,9061200_5684800,0.17391304347826086,12,57,149
797,8828800_5992000,0.0,0,5,5
798,9061200_5690000,0.04,1,24,381
799,9145200_5817200,0.0743801652892562,9,112,696
800,9279200_5868000,0.0,0,5,49
801,9062800_5688800,0.07272727272727272,4,51,123
802,9058400_5692000,0.05084745762711865,3,56,261
803,9062400_5689200,0.0625,5,75,355
804,8492800_5769200,0.21818181818181817,36,129,77
805,9297600_5563600,0.030303030303030304,1,32,85
806,8489600_5771200,0.08,6,69,333
807,9058400_5689600,0.0,0,30,284
808,9062000_5688800,0.10526315789473684,6,51,155
809,9274000_5675200,0.0,0,0,103
810,9600800_6071600,0.08035714285714286,18,206,176
811,8818800_5990400,0.09580838323353294,16,151,159
812,9296800_5556000,0.08823529411764706,3,31,140
813,9065200_5677200,0.0,0,0,4
814,9294400_5559600,0.12837837837837837,19,129,131
815,9266000_5671200,0.0,0,3,33
816,8597200_5534000,0.0,0,15,71
817,8334400_5490400,0.32967032967032966,30,61,15
818,9367600_5515600,0.0625,1,15,27
819,8366000_5548800,0.05084745762711865,3,56,48
820,8499200_5764400,0.12931034482758622,15,101,299
821,8370400_5551200,0.2,7,28,6
822,8494400_5767600,0.09659090909090909,17,159,524
823,9368800_5530800,0.15,6,34,37
824,8494800_5771200,0.366412213740458,48,83,357
825,9296800_5564800,0.018518518518518517,1,53,1
826,9061600_5688400,0.06451612903225806,4,58,249
827,9058800_5682800,0.19047619047619047,4,17,205
828,8490800_5769600,0.1440677966101695,17,101,497
829,9368000_5530400,0.06818181818181818,3,41,179
830,8492400_5774000,0.08955223880597014,6,61,131
831,9061600_5681200,0.06666666666666667,2,28,93
832,9370800_5528400,0.10975609756097561,9,73,370
833,9068800_5680400,0.0,0,0,5
834,9283200_5868000,0.043478260869565216,2,44,4
835,9063200_5684000,0.047619047619047616,2,40,53
836,8492000_5769200,0.24489795918367346,24,74,78
837,8587200_5538000,0.14583333333333334,14,82,366
838,9369600_5523200,0.0,0,3,10
839,8494800_5768400,0.16981132075471697,18,88,156
840,9299600_5562000,0.25,2,6,1
841,9146000_5820400,0.05555555555555555,2,34,209
842,8366800_5550400,0.0,0,8,15
843,9061600_5678000,0.0,0,1,20
844,9064800_5679600,0.11594202898550725,8,61,233
845,9602400_6066400,0.0,0,0,2
846,9065200_5680000,0.4576271186440678,27,32,45
847,9284400_5871600,0.0,0,61,2
848,8494800_5766800,0.14893617021276595,21,120,397
849,8337200_5491200,0.03571428571428571,1,27,15
850,9363200_5517600,0.14285714285714285,1,6,5
851,8507600_5769600,0.1702127659574468,8,39,294
852,9295600_5553600,0.0,0,14,80
853,8589600_5628800,0.2222222222222222,18,63,131
854,8491600_5768800,0.13414634146341464,11,71,68
855,9366400_5522400,0.18823529411764706,16,69,88
856,9159200_5816000,0.30434782608695654,7,16,86
857,9292800_5564800,0.0625,2,30,168
858,9064400_5680800,0.11666666666666667,7,53,114
859,9067600_5682400,0.16666666666666666,4,20,44
860,8494000_5772000,0.3064516129032258,38,86,334
861,9052000_5682400,0.0,0,0,283
862,9066000_5682400,0.08333333333333333,3,33,212
863,9299600_5559600,0.11764705882352941,2,15,50
864,8337200_5494800,0.0,0,23,6
865,8291600_5499600,0.05504587155963303,6,103,403
866,9374800_5524000,0.0,0,0,155
867,9157200_5820000,0.0,0,3,2
868,9152400_5816800,0.25301204819277107,21,62,164
869,9063600_5684000,0.25396825396825395,16,47,217
870,8336800_5491600,0.022727272727272728,1,43,43
871,9061600_5679200,0.047619047619047616,2,40,205
872,8584000_5539200,0.29069767441860467,25,61,99
873,8334400_5493200,0.016666666666666666,2,118,50
874,9284000_5868000,0.03571428571428571,1,27,278
875,8828000_5996400,0.025,1,39,6
876,9302400_5560800,0.04,2,48,329
877,8495200_5769200,0.31210191082802546,49,108,445
878,9062400_5688800,0.061224489795918366,3,46,212
879,9154400_5814000,0.09210526315789473,7,69,353
880,9154400_5810400,0.0,0,0,59
881,9052000_5682000,0.0,0,0,17
882,9144400_5816400,0.0,0,5,19
883,9066400_5678000,0.0,0,3,35
884,9368400_5521600,0.11940298507462686,8,59,85
885,8289200_5494400,0.043010752688172046,4,89,303
886,9153600_5819600,0.27692307692307694,36,94,139
887,8493200_5776800,0.16129032258064516,25,130,171
888,8822400_5997200,0.21052631578947367,12,45,197
889,9064800_5681600,0.3888888888888889,21,33,73
890,8828000_5995600,0.07142857142857142,1,13,21
891,8812800_5991600,0.4,6,9,6
892,8334800_5494400,0.09859154929577464,7,64,53
893,8830400_5994000,0.4117647058823529,7,10,10
894,9271200_5863200,0.03225806451612903,2,60,295
895,8494800_5777200,0.0967741935483871,9,84,420
896,8820800_5992800,0.12,6,44,204
897,9368800_5528800,0.07692307692307693,1,12,22
898,8492800_5777600,0.125,5,35,7
899,8490000_5774800,0.1,6,54,255
900,9601600_6069200,0.10469314079422383,29,248,557
901,8812000_5991200,0.09615384615384616,5,47,39
902,9153200_5812400,0.10852713178294573,14,115,167
903,8493200_5768400,0.08609271523178808,13,138,554
904,9148800_5817600,0.21348314606741572,19,70,370
905,8368400_5548000,0.0,0,83,7
906,8593600_5538400,0.09740259740259741,15,139,525
907,8821600_5998400,0.11702127659574468,11,83,304
908,9301600_5559200,0.0,0,7,2
909,9064000_5682000,0.15555555555555556,7,38,70
910,9062400_5690400,0.0,0,15,79
911,8865200_5684000,0.0,0,0,1
912,8491200_5770000,0.0703125,9,119,607
913,8594000_5626800,0.22764227642276422,28,95,240
914,9271200_5678000,0.0,0,0,10
915,8288000_5498800,0.125,11,77,339
916,8370800_5549600,0.0,0,62,1
917,9142800_5820000,0.0,0,18,464
918,9064800_5678400,0.08333333333333333,1,11,29
919,9060000_5690800,0.1,1,9,104
920,9292000_5563200,0.0,0,0,3
921,9279200_5873200,0.0,0,90,1
922,8492400_5774800,0.09836065573770492,6,55,316
923,9063600_5688400,0.05405405405405406,2,35,202
924,8491200_5773600,0.16129032258064516,10,52,271
925,9059600_5690400,0.1875,3,13,67
926,8504800_5770800,0.10309278350515463,10,87,512
927,8825200_5996800,0.0625,2,30,78
928,9374000_5524000,0.05172413793103448,3,55,218
929,8335600_5494000,0.11864406779661017,7,52,61
930,8816400_5995600,0.4411764705882353,15,19,48
931,8825600_5992800,0.0,0,8,22
932,9605600_6073200,0.10909090909090909,6,49,303
933,9063200_5690400,0.1,1,9,2
934,9270800_5670000,0.07894736842105263,6,70,197
935,8820000_5988000,0.0,0,4,19
936,9056800_5689600,0.0,0,1,3
937,9272400_5865200,0.0625,1,15,60
938,9301200_5561600,0.0,0,13,32
939,9065600_5681200,0.0,0,3,19
940,8334400_5496800,0.0,0,31,110
941,8492000_5767600,0.27906976744186046,36,93,164
942,9060000_5690400,0.1111111111111111,5,40,264
943,9150400_5822400,0.2028985507246377,14,55,73
944,9606400_6073200,0.07738095238095238,13,155,157
945,8824800_5992800,0.1111111111111111,2,16,5
946,8495200_5767600,0.2318840579710145,32,106,381
947,9156000_5819200,0.3,12,28,13
948,9605200_6069600,0.06756756756756757,5,69,116
949,9373600_5526400,0.125,4,28,177
950,9066800_5681200,0.0,0,4,56
951,8493600_5774000,0.21782178217821782,22,79,114
952,8589600_5626800,0.3563218390804598,31,56,163
953,9363600_5514400,0.0,0,3,375
954,9298400_5555600,0.0,0,13,85
955,9378400_5528800,0.05,2,38,109
956,9065600_5677600,0.16666666666666666,1,5,16
957,9277600_5670400,0.12244897959183673,12,86,107
958,8490800_5774000,0.11578947368421053,11,84,450
959,9143600_5820000,0.0,0,7,2
960,8334800_5493600,0.0380952380952381,4,101,67
961,9369600_5528000,0.11363636363636363,5,39,79
962,9371200_5533600,0.05263157894736842,1,18,44
963,9070400_5690000,0.0,0,0,2
964,8495600_5767600,0.18840579710144928,26,112,297
965,8338400_5492000,0.06060606060606061,2,31,12
966,9608000_6072400,0.09090909090909091,7,70,101
967,8491600_5776800,0.16911764705882354,23,113,101
968,9069200_5688000,0.125,3,21,84
969,8290400_5498800,0.2736842105263158,26,69,103
970,9066400_5681200,0.0,0,0,32
971,9277200_5870400,0.13157894736842105,5,33,21
972,9374400_5524800,0.04597701149425287,4,83,234
973,8333600_5492800,0.0,0,19,8
974,9068000_5678800,0.09523809523809523,6,57,278
975,8592800_5528000,0.0,0,5,2
976,9601600_6072800,0.07894736842105263,3,35,74
977,9268400_5670400,0.07407407407407407,4,50,39
978,8337600_5494800,0.0,0,13,4
979,8494000_5766000,0.12121212121212122,8,58,70
980,8334400_5490000,0.0,0,38,6
981,8494800_5774800,0.04316546762589928,6,133,392
982,9151600_5812800,0.06930693069306931,7,94,454
983,8291600_5498800,0.11764705882352941,4,30,27
984,9296400_5556400,0.034482758620689655,1,28,118
985,9276000_5862800,0.09473684210526316,9,86,125
986,8590000_5533200,0.2647058823529412,9,25,38
987,8494000_5768800,0.22666666666666666,17,58,159
988,9366000_5516800,0.16666666666666666,7,35,149
989,8492800_5776400,0.09090909090909091,1,10,13
990,8335200_5490400,0.05263157894736842,1,18,20
991,9367600_5532400,0.029411764705882353,1,33,135
992,8290400_5496000,0.042105263157894736,4,91,208
993,9604000_6076000,0.02631578947368421,1,37,128
994,9068800_5683200,0.5,1,1,11
995,9052400_5682400,0.0,0,0,24
996,9299200_5554400,0.0,0,1,212
997,9061600_5689200,0.0,0,4,14
998,9280400_5874000,0.0,0,0,1
999,8288000_5494400,0.0684931506849315,5,68,138
1000,8490400_5771600,0.02631578947368421,2,74,310
1001,9066800_5681600,0.15217391304347827,7,39,255
1002,9369200_5518000,0.15,3,17,133
1003,9379200_5528800,0.0,0,0,79
1004,8590800_5628800,0.3388888888888889,61,119,241
1005,9366000_5523200,0.16981132075471697,9,44,68
1006,9160800_5821600,0.0,0,0,354
1007,9144400_5814800,0.0,0,1,5
1008,8335600_5493200,0.29444444444444445,53,127,112
1009,9302800_5558400,0.0,0,2,33
1010,8508400_5768000,0.0,0,31,165
1011,8588000_5628400,0.15853658536585366,13,69,158
1012,9295200_5556400,0.02702702702702703,2,72,452
1013,9152800_5816800,0.15625,5,27,205
1014,8493200_5768800,0.1917808219178082,28,118,274
1015,9300400_5559200,0.0,0,3,2
1016,8590800_5531600,0.0,0,5,4
1017,9063200_5688800,0.10256410256410256,8,70,250
1018,8492400_5767200,0.06289308176100629,10,149,621
1019,8496000_5768000,0.12403100775193798,16,113,130
1020,9160400_5821600,0.0,0,1,1
1021,8290000_5493600,0.028169014084507043,2,69,317
1022,8336800_5493600,0.0,0,143,9
1023,9143200_5819200,0.0,0,0,206
1024,9060000_5687600,0.15555555555555556,7,38,136
1025,8592800_5535600,0.053763440860215055,5,88,309
1026,9063600_5687600,0.23076923076923078,9,30,36
1027,9061200_5684000,0.2602739726027397,19,54,101
1028,9062400_5684800,0.18867924528301888,10,43,90
1029,9060800_5684000,0.4198473282442748,55,76,232
1030,9601200_6066400,0.0967741935483871,3,28,21
1031,9150000_5820400,1.0,1,0,16
1032,9377200_5529200,0.10526315789473684,10,85,265
1033,8496400_5777600,0.12605042016806722,15,104,444
1034,8370000_5551200,0.26666666666666666,20,55,14
1035,9065200_5678800,0.21568627450980393,11,40,177
1036,9370000_5533200,0.0,0,0,118
1037,8501200_5772000,0.33884297520661155,41,80,189
1038,8494400_5767200,0.05291005291005291,10,179,701
1039,8492800_5773200,0.22875816993464052,35,118,266
1040,9370800_5517600,0.0,0,16,57
1041,8288800_5494000,0.11392405063291139,9,70,257
1042,8492000_5774000,0.15625,10,54,239
1043,8813600_5992800,0.08695652173913043,2,21,58
1044,8500000_5768800,0.12987012987012986,10,67,63
1045,9266800_5669200,0.0,0,6,8
1046,9373600_5531200,0.15384615384615385,2,11,43
1047,9153200_5823200,0.0,0,3,1
1048,9375600_5526400,0.0,0,3,1
1049,8821600_5990800,0.0,0,0,5
1050,9368000_5524000,0.3300970873786408,34,69,107
1051,9151200_5812800,0.0,0,0,11
1052,9368000_5532800,0.05,2,38,167
1053,9058000_5679600,0.06666666666666667,1,14,36
1054,8290800_5498800,0.08333333333333333,6,66,107
1055,9376000_5524400,0.0,0,0,50
1056,8590800_5534000,0.0,0,22,48
1057,8508400_5773200,0.16666666666666666,12,60,105
1058,9149200_5822000,0.041666666666666664,1,23,338
1059,9064000_5687600,0.19298245614035087,11,46,221
1060,9604800_6077200,0.0,0,0,2
1061,8496800_5768400,0.15862068965517243,23,122,218
1062,9283600_5865200,0.037037037037037035,1,26,5
1063,9060400_5683200,0.3372093023255814,29,57,174
1064,9062000_5680000,0.07142857142857142,2,26,103
1065,8821200_5987600,0.11538461538461539,3,23,93
1066,9363600_5514800,0.0,0,1,16
1067,8339200_5493200,0.0,0,20,6
1068,9060800_5691600,0.07692307692307693,2,24,156
1069,8495200_5776800,0.09523809523809523,8,76,431
1070,9300800_5561600,0.058823529411764705,1,16,4
1071,8590800_5538000,0.14432989690721648,14,83,169
1072,8492400_5776800,0.09090909090909091,5,50,176
1073,9606800_6077600,0.0,0,3,45
1074,9281200_5868400,0.17894736842105263,17,78,43
1075,9274400_5874000,0.0,0,0,174
1076,9362800_5518400,0.0,0,3,2
1077,9143600_5818400,0.0,0,0,12
1078,9363200_5526800,0.20754716981132076,11,42,37
1079,8288800_5499200,0.0,0,1,3
1080,9365600_5521200,0.14285714285714285,6,36,75
1081,8495200_5765600,0.13114754098360656,8,53,66
1082,9156800_5816000,0.009433962264150943,1,105,781
1083,9143600_5814400,0.0,0,9,357
1084,9366800_5524800,0.2222222222222222,8,28,64
1085,9062800_5682800,0.10714285714285714,3,25,35
1086,9058800_5682000,0.2777777777777778,20,52,161
1087,8825600_5996000,0.05555555555555555,2,34,15
1088,8333600_5494000,0.0,0,2,8
1089,9276400_5867600,0.22666666666666666,17,58,97
1090,8820000_5990000,0.03225806451612903,1,30,108
1091,9373600_5528000,0.14285714285714285,4,24,53
1092,8586800_5539200,0.07142857142857142,2,26,113
1093,9280000_5676400,0.08333333333333333,1,11,164
1094,9265200_5670000,0.0625,1,15,108
1095,8334400_5494800,0.0,0,17,1
1096,9150000_5814000,0.1839080459770115,16,71,298
1097,9063200_5681200,0.08333333333333333,2,22,112
1098,8508000_5766000,0.0625,4,60,235
1099,9280800_5871200,0.0975609756097561,4,37,2
1100,9146400_5819200,0.10144927536231885,7,62,352
1101,9300800_5562000,0.0,0,2,1
1102,9062800_5681600,0.06896551724137931,2,27,74
1103,9065200_5682800,0.08,2,23,133
1104,9372400_5521200,0.1111111111111111,5,40,7
1105,8287600_5497600,0.13636363636363635,9,57,368
1106,9148000_5817200,0.06451612903225806,6,87,792
1107,9064400_5681600,0.18181818181818182,6,27,73
1108,8820800_5989200,0.09090909090909091,2,20,59
1109,8493200_5770800,0.0,0,1,15
1110,8338000_5494000,0.0,0,22,9
1111,8489600_5774400,0.08333333333333333,1,11,57
1112,8286800_5496000,0.0891089108910891,9,92,241
1113,9067200_5688800,0.3,3,7,18
1114,9370800_5531200,0.125,1,7,21
1115,9375200_5523200,0.0,0,5,3
1116,9054800_5683600,0.0,0,6,38
1117,9055200_5681200,0.0,0,0,1
1118,9274800_5873600,0.0,0,0,729
1119,8290800_5496800,0.06896551724137931,8,108,425
1120,8866800_5685600,0.0,0,0,2
1121,9151600_5816800,0.2896551724137931,42,103,303
1122,8490400_5769200,0.1282051282051282,15,102,308
1123,8369200_5551600,0.0,0,36,18
1124,8335600_5493600,0.19230769230769232,25,105,132
1125,9601600_6071200,0.0625,2,30,83
1126,8499600_5768800,0.17073170731707318,14,68,138
1127,9062800_5679600,0.1,1,9,43
1128,8370400_5548400,0.0,0,26,9
1129,9154000_5816800,0.0,0,4,7
1130,9068400_5678800,0.21428571428571427,9,33,137
1131,9057600_5689200,0.0,0,5,18
1132,9153600_5815600,0.1414141414141414,14,85,126
1133,9060000_5689600,0.0967741935483871,6,56,348
1134,9272400_5669200,0.1016949152542373,6,53,60
1135,9058000_5688400,0.06666666666666667,1,14,156
1136,9366400_5531200,0.0,0,3,209
1137,8588000_5533200,0.22885572139303484,46,155,450
1138,9296800_5561200,0.09523809523809523,4,38,88
1139,8492400_5773200,0.18478260869565216,17,75,192
1140,8586000_5544800,0.37735849056603776,40,66,123
1141,9066800_5678800,0.0,0,0,1
1142,8598800_5535600,0.05660377358490566,3,50,276
1143,8495200_5772800,0.4125,66,94,332
1144,9068400_5680000,0.0,0,0,2
1145,9362400_5518400,0.0,0,18,284
1146,9066400_5679600,0.09433962264150944,5,48,264
1147,8495600_5774800,0.23711340206185566,23,74,202
1148,9275200_5867600,0.1206896551724138,21,153,286
1149,8505200_5764400,0.16216216216216217,6,31,64
1150,9063600_5685600,0.09090909090909091,6,60,171
1151,9064000_5688800,0.2222222222222222,2,7,103
1152,9057200_5691200,0.05660377358490566,3,50,295
1153,9061200_5680000,0.08823529411764706,3,31,80
1154,8814000_5992400,0.022727272727272728,1,43,63
1155,9066000_5688800,0.21428571428571427,3,11,55
1156,9605200_6073200,0.12903225806451613,4,27,324
1157,9066800_5682800,0.0,0,10,76
1158,9062000_5684800,0.25675675675675674,19,55,111
1159,8813200_5989200,0.08333333333333333,2,22,42
1160,9367200_5528400,0.2033898305084746,12,47,99
1161,9280800_5675600,0.0,0,35,94
1162,8590400_5538800,0.3,39,91,88
1163,8492400_5769600,0.08602150537634409,8,85,147
1164,8491600_5769200,0.12037037037037036,13,95,58
1165,8335200_5493600,0.15517241379310345,9,49,59
1166,9060800_5689200,0.06666666666666667,2,28,50
1167,9068400_5681200,0.16666666666666666,3,15,3
1168,9293200_5559200,0.0,0,0,16
1169,8824800_5994800,0.28125,18,46,70
1170,9274000_5668800,0.03225806451612903,1,30,72
1171,8829600_5993200,0.0,0,55,36
1172,9066800_5677600,0.0,0,0,133
1173,8826800_5993200,0.5,4,4,49
1174,8864800_5684800,0.0,0,46,26
1175,9280000_5871200,0.0,0,107,17
1176,8863600_5687600,0.0,0,19,32
1177,9368800_5532400,0.0,0,0,191
1178,9065600_5683200,0.0,0,4,7
1179,8494400_5776000,0.23577235772357724,29,94,272
1180,8950800_5844400,0.0,0,1,14
1181,8496000_5775200,0.0,0,113,17
1182,8586800_5536400,0.11801242236024845,19,142,485
1183,9153200_5816400,0.16455696202531644,13,66,73
1184,8828000_5992000,0.14285714285714285,1,6,10
1185,8495600_5765200,0.16417910447761194,11,56,63
1186,8337600_5492800,0.060240963855421686,5,78,34
1187,9056000_5688800,0.0,0,0,1
1188,9284000_5865200,0.08888888888888889,8,82,21
1189,9061200_5680400,0.13333333333333333,2,13,70
1190,9370000_5517200,0.0967741935483871,6,56,84
1191,9279600_5868000,0.05263157894736842,1,18,62
1192,8813600_5995200,0.17525773195876287,17,80,428
1193,9064400_5683200,0.23529411764705882,4,13,51
1194,9371200_5525600,0.07142857142857142,1,13,6
1195,9297600_5555200,0.0,0,13,39
1196,8817600_5990800,0.2702702702702703,10,27,98
1197,9275200_5870000,0.0,0,8,550
