,0
3246,0.13820407
3247,0.3626493
3248,0.5388898
3249,0.697312
3250,0.9183854
3251,0.73173034
3252,0.7501052
3253,0.6435737
3254,0.32697323
3255,0.2529063
3256,0.6027753
3257,0.4909436
3258,0.8020814
3259,0.59289503
3260,0.6787994
3261,1.1291857
3262,0.6132064
3263,0.5661078
3264,0.614486
3265,0.35696635
3266,0.09913954
3267,0.21061836
3268,0.6633845
3269,1.0716362
3270,0.5678051
3271,0.9960205
3272,0.730266
3273,0.6956458
3274,0.79010373
3275,0.8096785
3276,0.71507674
3277,0.40732625
3278,0.35753495
3279,0.4998778
3280,0.6956314
3281,0.69467396
3282,0.66993254
3283,0.52966356
3284,0.5868025
3285,0.6544366
3286,0.67056465
3287,0.1663483
3288,0.2536719
3289,0.45710158
3290,0.7464115
3291,0.9545535
3292,0.7615555
3293,1.0450041
3294,0.80727655
3295,0.8192877
3296,0.8174451
3297,0.7583835
3298,0.43015978
3299,0.8854954
3300,0.53857845
3301,0.7023654
3302,0.42054576
3303,0.6434967
3304,0.8100584
3305,0.35699746
3306,0.43842843
3307,0.7193504
3308,0.5588358
3309,0.70851666
3310,0.5845088
3311,0.5523702
3312,0.56889623
3313,0.7202946
3314,1.044729
3315,0.7308186
3316,0.8902129
3317,0.6589435
3318,0.62957036
3319,0.6205212
3320,0.56667614
3321,0.6250965
3322,0.817049
3323,0.6189651
3324,0.54242706
3325,0.78879756
3326,0.8244787
3327,0.739993
3328,0.63734233
3329,0.7774619
3330,0.4668134
3331,0.334037
3332,0.2639449
3333,0.7343188
3334,0.48702398
3335,1.1486707
3336,0.9310226
3337,1.0495616
3338,0.89170784
3339,0.7576131
3340,0.70868754
3341,0.71320164
3342,0.6211584
3343,0.56499076
3344,0.6146993
3345,0.52932763
3346,0.6568235
3347,0.7338191
3348,0.79845536
3349,0.8255475
3350,0.9376668
3351,0.6219686
3352,0.881103
3353,0.882554
3354,1.2439437
3355,1.0260135
3356,1.1326871
3357,0.8528802
3358,0.7374409
3359,0.7755823
3360,0.73459613
3361,0.87265456
3362,0.46594518
3363,0.5617698
3364,0.78924865
3365,0.72299653
3366,0.8313461
3367,0.7746418
3368,0.6409299
3369,0.59258735
3370,0.70105946
3371,0.77712107
3372,0.46164685
3373,0.44768107
3374,0.76711786
3375,2.1774862
3376,0.9136169
3377,1.0420712
3378,0.9408624
3379,0.8999576
3380,0.85666746
3381,0.8103105
3382,0.6898266
3383,0.47793567
3384,0.948348
3385,0.615008
3386,0.5078083
3387,0.5410959
3388,0.83369404
3389,0.73646724
3390,0.4641432
3391,0.82632023
3392,0.724152
3393,0.3306004
3394,0.2910635
3395,0.5756645
3396,0.58418804
3397,0.6832117
3398,0.70228076
3399,0.6298052
3400,0.49175158
3401,1.6866326
3402,0.8183158
3403,0.87198764
3404,0.7044486
3405,0.7982166
3406,0.58232784
3407,0.57626104
3408,0.63237894
3409,0.6885959
3410,0.496138
3411,0.5214427
3412,0.5401656
3413,0.5581352
3414,0.5212326
3415,0.64705884
3416,0.61211056
3417,0.82072026
3418,0.69126195
3419,0.29197156
3420,0.82912153
3421,0.8032382
3422,0.83342737
3423,0.70487034
3424,0.681176
3425,0.73110366
3426,0.68704987
3427,0.8262243
3428,0.47029155
3429,0.434943
3430,0.4710935
3431,0.48669115
3432,0.6830053
3433,0.7265381
3434,0.9254321
3435,0.98763317
3436,0.67652774
3437,0.640388
3438,0.7689099
3439,0.7099082
3440,0.6946372
3441,0.6274058
3442,0.6468675
3443,0.70079386
3444,0.41660225
3445,0.76635134
3446,1.3228995
3447,1.1376486
3448,0.83501124
3449,0.8890511
3450,0.7455646
3451,0.8197145
3452,0.74607456
3453,0.7777287
3454,0.90680474
3455,0.72886544
3456,0.93132645
3457,0.8125696
3458,0.78240615
3459,0.5736694
3460,0.7015489
3461,0.8416548
3462,0.6463567
3463,0.7767678
3464,0.7685299
3465,1.0388082
3466,0.6879213
3467,0.6411272
3468,0.8123714
3469,0.74310374
3470,0.995619
3471,0.8113744
3472,0.59479046
3473,1.1723343
3474,0.92888033
3475,1.0713093
3476,0.7793482
3477,1.061527
3478,0.82969433
3479,0.68397146
3480,0.7997269
3481,0.89274925
3482,0.87832826
3483,0.73722625
3484,0.7563912
3485,0.854786
3486,0.980344
3487,0.9548967
3488,0.7510311
3489,0.844304
3490,0.764696
3491,0.78868747
3492,0.82010186
3493,0.5007215
3494,0.63125104
3495,0.8363946
3496,0.8476331
3497,0.7346028
3498,0.6827878
3499,0.6778291
3500,0.6495934
3501,0.78365797
3502,0.9166316
3503,1.0104239
3504,1.0857809
3505,0.9348594
3506,0.6279399
3507,0.877451
3508,0.76086956
3509,0.6074565
3510,0.7032601
3511,0.5996215
3512,0.7814896
3513,0.77410775
3514,1.0630387
3515,1.1086322
3516,0.8440739
3517,0.66826105
3518,0.7590481
3519,0.8770606
3520,0.6387473
3521,0.46127006
3522,0.75653887
3523,0.86612076
3524,0.8248062
3525,0.8174429
3526,0.79606515
3527,0.66264254
3528,0.5044679
3529,0.73903763
3530,0.5986034
3531,0.6259151
3532,0.59858733
3533,0.76908284
3534,0.83228314
3535,1.0739263
3536,0.9899923
3537,0.88709676
3538,0.60275066
3539,0.69853455
3540,0.7391397
3541,0.6510499
3542,0.8868329
3543,0.5894141
3544,0.707536
3545,0.94864774
3546,0.9059009
3547,1.174156
3548,0.810774
3549,0.6786699
3550,0.8432743
3551,0.7820807
3552,0.8389023
3553,0.96623474
3554,0.8523033
3555,0.8826914
3556,0.72450155
3557,0.7290335
3558,0.7794714
3559,0.81380206
3560,1.1165022
3561,1.0956432
3562,1.2151258
3563,0.75387454
3564,0.72401136
3565,0.94355744
3566,1.0272865
3567,0.99060065
3568,0.962645
3569,0.7167373
3570,0.7983689
3571,0.9917673
3572,1.2822423
3573,1.2784787
3574,0.5742
3575,0.3678136
3576,0.78994536
3577,1.1311125
3578,1.0895985
3579,0.9663154
3580,0.82793725
3581,0.64822924
3582,0.46173263
3583,0.5946286
3584,0.8389978
3585,0.6864438
3586,0.6187956
3587,0.84602123
3588,0.6872988
3589,0.975015
3590,1.0814404
3591,1.0675092
3592,0.85945255
3593,0.6765649
3594,0.40047237
3595,0.21584044
3596,0.38060495
3597,0.89596146
3598,0.7361299
3599,0.6311814
3600,0.97508514
3601,0.5580205
3602,0.47227564
3603,0.71047795
3604,1.0221976
3605,1.173746
3606,1.1028523
3607,1.0122477
3608,0.7942357
3609,0.8111835
3610,0.3919495
3611,0.39008895
3612,0.74536973
3613,0.43728945
3614,0.5883141
3615,0.59892875
3616,0.6653876
3617,0.53268635
3618,0.817924
3619,0.68432343
3620,0.670182
3621,0.6856474
3622,1.3829291
3623,0.9004421
3624,0.7591623
3625,0.80748445
3626,0.7848041
3627,0.5060165
3628,0.3336441
3629,0.5296098
3630,0.80257434
3631,0.50858223
3632,0.7010526
3633,0.7943573
3634,0.72533995
3635,0.4818496
3636,0.8835723
3637,0.65217394
3638,1.4152542
3639,3.501199
3640,0.17620344
3641,0.64142674
3642,0.9155144
3643,0.77653223
3644,0.79435664
3645,0.8143072
3646,0.8633893
3647,0.5389356
3648,0.57561624
3649,0.55774
3650,0.6695067
3651,0.5518437
3652,0.84383875
3653,0.7565764
3654,0.9386267
3655,0.8820596
3656,1.8032787
3657,0.803507
3658,0.8943265
3659,0.8555291
3660,0.6691766
3661,0.89352334
3662,0.8384694
3663,0.7393258
3664,0.800916
3665,0.5587845
3666,0.63969034
3667,0.58696645
3668,0.62547976
3669,0.9657599
3670,0.9066937
3671,0.783155
3672,0.6436197
3673,0.78367114
3674,0.79165184
3675,0.82502997
3676,0.85165423
3677,0.97413975
3678,0.7361891
3679,0.62497026
3680,0.78020084
3681,0.50118136
3682,0.5815281
3683,0.6507601
3684,0.8052988
3685,0.5793403
3686,0.8051499
3687,0.8044253
3688,0.8155711
3689,0.6016631
3690,0.79879797
3691,0.8737233
3692,0.6511936
3693,0.7071231
3694,0.85699266
3695,0.6649112
3696,0.7947899
3697,0.92894447
3698,0.85326755
3699,0.7278505
3700,0.43430793
3701,0.65876716
3702,0.7286887
3703,0.9026332
3704,0.7498393
3705,0.69644636
3706,0.49165037
3707,0.8831337
3708,0.46140352
3709,0.77625936
3710,0.8789357
3711,0.7685508
3712,0.782042
3713,0.7640583
3714,0.7156665
3715,0.90695924
3716,0.7265433
3717,0.67223245
3718,0.7515977
3719,0.76120365
3720,0.76342463
3721,0.7400697
3722,0.80578095
3723,0.7651348
3724,0.58640885
3725,0.70882875
3726,0.8730423
3727,0.98104036
3728,0.56270397
3729,0.6923393
3730,0.7553957
3731,0.7263363
3732,0.7655142
3733,0.82186764
3734,1.0609455
3735,0.94067013
3736,0.7678428
3737,0.7167679
3738,0.7260195
3739,0.7126081
3740,0.7723646
3741,0.67574537
3742,0.57363975
3743,1.2250152
3744,0.7819843
3745,0.8722461
3746,0.7549566
3747,0.87906516
3748,0.83001405
3749,0.8667402
3750,0.73075265
3751,0.95904315
3752,0.7063177
3753,0.6943346
3754,0.69530714
3755,0.674957
3756,0.76791066
3757,0.8135729
3758,1.1392901
3759,0.2873123
3760,0.64672536
3761,0.60363334
3762,0.8458781
3763,0.97912544
3764,0.66823655
3765,0.86777526
3766,0.85638845
3767,0.7719805
3768,0.861253
3769,0.98735243
3770,0.8356015
3771,0.89096934
3772,0.8037975
3773,0.98055106
3774,0.5168437
3775,0.7783912
3776,0.80648464
3777,0.7078438
3778,0.9246154
3779,0.87903726
3780,0.62992805
3781,0.82157236
3782,0.6631217
3783,0.6742639
3784,0.84662294
3785,0.73927635
3786,0.8694417
3787,0.8936573
3788,0.80702317
3789,0.9887286
3790,1.074027
3791,0.99297345
3792,0.98029166
3793,0.83014673
3794,0.9263305
3795,0.86285716
3796,0.8380717
3797,0.6952987
3798,0.8178193
3799,0.7597524
3800,0.5181253
3801,0.6406637
3802,0.6595503
3803,0.57538265
3804,0.8192651
3805,0.8981481
3806,0.75572765
3807,0.7650305
3808,0.75350523
3809,0.95524955
3810,0.95289665
3811,0.9081283
3812,0.9231856
3813,0.867917
3814,0.7906525
3815,0.97590363
3816,0.9104919
3817,0.818631
3818,1.1557493
3819,0.7327001
3820,0.81181246
3821,0.62405115
3822,0.8129633
3823,0.6242607
3824,0.52756727
3825,0.9783727
3826,0.87734604
3827,0.7129902
3828,0.84247476
3829,0.9012611
3830,0.929367
3831,0.9488765
3832,0.89275557
3833,0.7898019
3834,0.46608946
3835,0.6250779
3836,0.8234409
3837,0.67783314
3838,0.6
3839,0.49950016
3840,0.3613432
3841,0.2266851
3842,0.6364419
3843,0.73326135
3844,0.6690821
3845,0.62180644
3846,0.9137599
3847,0.86183625
3848,0.96434635
3849,0.89080346
3850,0.8617647
3851,0.74238354
3852,0.9505224
3853,0.75343895
3854,0.7857784
3855,0.78469324
3856,0.84766936
3857,0.76302826
3858,1.0231254
3859,0.7343915
3860,0.8327196
3861,0.49543843
3862,1.0324752
3863,0.29723153
3864,0.6827697
3865,0.80835503
3866,0.8906164
3867,0.6400169
3868,0.7658593
3869,0.61689496
3870,0.91681826
3871,0.9816042
3872,0.7487572
3873,0.83043
3874,0.8931436
3875,0.7399063
3876,0.65700483
3877,0.83893365
3878,1.0078504
3879,0.8626767
3880,0.6898148
3881,0.8056746
3882,0.7917664
3883,0.71000475
3884,0.88182724
3885,0.9528141
3886,1.1345309
3887,1.4438796
3888,0.70876586
3889,0.66269445
3890,0.6699329
3891,0.9896296
3892,0.68798536
3893,0.48563823
3894,0.6772933
3895,0.8342701
3896,0.72302103
3897,0.5101137
3898,0.6856428
3899,0.65741056
3900,0.6683131
3901,0.67652375
3902,0.85243577
3903,0.8108328
3904,0.7616727
3905,0.6337716
3906,0.7230554
3907,0.6681837
3908,0.66873705
3909,0.68533987
3910,0.79390657
3911,1.1369464
3912,0.6341097
3913,0.6791261
3914,0.8043123
3915,1.0732584
3916,0.67686504
3917,0.6282703
3918,0.6651573
3919,0.5777956
3920,0.72564363
3921,0.8052982
3922,0.3298009
3923,0.39544836
3924,0.58886254
3925,0.6163208
3926,0.367148
3927,0.48652562
3928,1.0052584
3929,1.1247047
3930,0.9826923
3931,0.9399593
3932,0.69301146
3933,0.42039853
3934,0.5358668
3935,0.6487587
3936,0.55531657
3937,0.33333334
3938,2.7643678
3939,0.544702
3940,1.277163
3941,0.7641899
3942,1.0663507
3943,0.8221203
3944,0.47077587
3945,0.7597225
3946,0.9314146
3947,0.3086104
3948,0.43611228
3949,0.3757503
3950,0.92188054
3951,1.1673214
3952,1.0820711
3953,0.7715244
3954,0.99963945
3955,0.8210167
3956,0.7867247
3957,0.9723253
3958,0.50891775
3959,0.5161139
3960,0.3305152
3961,0.6365526
3962,0.74157506
3963,0.47838786
3964,0.8710434
3965,0.58788675
3966,2.9661837
3967,1.3146853
3968,0.58307534
3969,0.8088538
3970,0.8964279
3971,0.8776445
3972,0.6218363
3973,0.6868754
3974,0.44539666
3975,0.718416
3976,0.745889
3977,0.627
3978,0.8227231
3979,0.5646018
3980,0.6711438
3981,0.86185926
3982,0.6883608
3983,0.59021574
3984,0.7224199
3985,0.8213294
3986,0.6413524
3987,0.78344035
3988,0.88401526
3989,0.96734387
3990,1.432739
3991,0.55669576
3992,2.2104123
3993,0.6096491
3994,1.0051053
3995,0.90503246
3996,0.9486491
3997,0.75824684
3998,0.5208032
3999,0.9892993
4000,0.7004805
4001,0.20876494
4002,0.7278511
4003,0.3726645
4004,0.43688092
4005,0.71879065
4006,0.6622682
4007,0.92381316
4008,0.41589367
4009,0.3697396
4010,0.57348007
4011,0.6223515
4012,0.8288245
4013,0.17503805
4014,0.89672476
4015,1.0659899
4016,1.0289469
4017,1.0057034
4018,0.70587087
4019,0.8897204
4020,0.20684144
4021,0.2898914
4022,0.73583907
4023,1.0059566
4024,1.012529
4025,0.45799807
4026,0.707483
4027,0.9822946
4028,0.8192877
4029,1.0596846
4030,0.6331705
4031,0.52274126
4032,0.5907788
4033,0.31467912
4034,0.139058
4035,0.045605943
4036,0.34877735
4037,0.17262423
4038,0.38990825
4039,0.43076125
4040,0.32176006
4041,0.34865293
4042,0.5007099
4043,0.4719824
4044,0.18358713
4045,0.49478564
4046,0.18254444
4047,0.33580297
4048,0.066508316
4049,0.33510935
4050,0.12338624
4051,0.40583822
4052,0.4726433
4053,0.35936517
4054,0.6831735
4055,0.47859603
4056,0.04795663
4057,0.0
4058,0.06185567
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.019816514
4064,0.078901984
4065,0.012371863
4066,0.09267033
4067,0.54357576
4068,0.3963042
4069,0.2920667
4070,0.33201665
4071,0.53277785
4072,0.08943828
4073,0.01509434
4074,0.036147233
4075,0.08806753
4076,0.03296214
4077,0.0
4078,0.029326364
4079,0.028434886
4080,0.17084809
4081,0.0
4082,0.12486911
4083,0.5022047
4084,0.4500485
4085,0.9166078
4086,0.634584
4087,0.35510203
4088,0.06697753
4089,0.38137755
4090,0.32958058
4091,0.22114575
4092,0.38641843
4093,0.25659677
4094,0.09848204
4095,0.03142361
4096,0.0
4097,0.07925352
4098,0.016037248
4099,0.028628016
4100,0.035923924
4101,0.27765727
4102,0.24030694
4103,0.092461854
4104,0.03440073
4105,0.12764364
4106,0.29181573
4107,0.4965157
4108,0.72778827
4109,0.6023643
4110,0.45307127
4111,0.3810722
4112,0.49357694
4113,0.7746102
4114,0.4620887
4115,0.0
4116,0.41301948
4117,0.096885815
4118,0.0038797285
4119,0.06291946
4120,0.011970236
4121,0.0
4122,0.30532837
4123,0.16696334
4124,0.21914677
4125,0.09310987
4126,0.16597626
4127,0.18154997
4128,0.3990693
4129,0.06009975
4130,0.3056058
4131,0.28684315
4132,0.43330428
4133,0.8847406
4134,0.2718944
4135,0.6397995
4136,0.34244004
4137,0.25794086
4138,0.73482615
4139,0.59724796
4140,0.5689205
4141,0.4424621
4142,0.83531135
4143,0.40756303
4144,0.08802309
4145,0.2019602
4146,0.14265503
4147,0.34800664
4148,0.056963913
4149,0.05460993
4150,0.079291314
4151,0.0
4152,0.19442216
4153,0.5976943
4154,0.46882218
4155,0.30802983
4156,0.25863054
4157,0.25152096
4158,0.29445952
4159,0.37418908
4160,0.25427023
4161,0.51911414
4162,0.60133225
4163,0.60279894
4164,0.3734599
4165,0.26918852
4166,0.18542686
4167,0.020471625
4168,0.0
4169,0.2782239
4170,0.6644477
4171,1.1624714
4172,0.7843548
4173,0.77450633
4174,0.54724723
4175,0.0
4176,0.5483613
4177,0.6023773
4178,0.0
4179,0.0
4180,0.041531824
4181,0.022380255
4182,0.04302557
4183,0.1196885
4184,0.56394833
4185,0.38641426
4186,0.3902604
4187,0.58208126
4188,0.400574
4189,0.26745582
4190,0.34001783
4191,0.48508137
4192,0.30646694
4193,0.75150824
4194,0.3411215
4195,0.52866954
4196,0.52995616
4197,0.6111882
4198,0.39750987
4199,0.09313465
4200,0.2439753
4201,0.29470262
4202,0.17880085
4203,0.6446712
4204,0.6011484
4205,0.74283576
4206,0.63175386
4207,1.5392109
4208,0.0
4209,0.8968119
4210,0.35158014
4211,0.77592266
4212,0.2883495
4213,0.009703086
4214,0.032258064
4215,0.20072772
4216,0.4534281
4217,0.80754393
4218,0.64564246
4219,0.2569504
4220,0.5165644
4221,0.4414565
4222,0.19451465
4223,0.63555354
4224,0.5089723
4225,0.4145757
4226,0.20151745
4227,0.33968845
4228,0.2600935
4229,0.36335266
4230,0.87042505
4231,0.56884587
4232,0.61084795
4233,0.5658794
4234,0.6105461
4235,0.6141888
4236,1.0064552
4237,0.6097859
4238,0.07223265
4239,0.88030195
4240,0.9849624
4241,0.68195856
4242,0.45571917
4243,0.5604488
4244,0.085915044
4245,0.0
4246,0.60600966
4247,0.6802678
4248,0.30637574
4249,0.20508213
4250,0.2514599
4251,0.6016324
4252,0.8181449
4253,0.69897395
4254,0.6197452
4255,0.49106708
4256,0.425656
4257,0.35922897
4258,0.58357114
4259,0.5303417
4260,0.5524793
4261,0.9829461
4262,0.94936293
4263,0.5822471
4264,0.3480398
4265,0.41386506
4266,0.66624075
4267,0.5339349
4268,0.9990099
4269,1.3639535
4270,0.46634942
4271,0.5092873
4272,0.2817319
4273,0.53824055
4274,0.35712922
4275,0.5776313
4276,0.28368965
4277,0.5264562
4278,0.79335535
4279,0.73457295
4280,0.36150482
4281,0.48306596
4282,0.6287425
4283,0.4584426
4284,0.49317026
4285,0.48787573
4286,0.4780579
4287,0.35349557
4288,0.1543824
4289,0.49293563
4290,0.8645602
4291,0.6568874
4292,0.61453557
4293,0.86543536
4294,0.9702674
4295,0.8038513
4296,0.6518019
4297,0.5627998
4298,0.057522126
4299,0.024709303
4300,0.53586364
4301,0.650268
4302,0.529486
4303,0.42422894
4304,0.3316695
4305,0.233266
4306,0.5216292
4307,0.28743315
4308,0.46597528
4309,0.55084175
4310,0.31510764
4311,0.44636613
4312,0.3726065
4313,0.30988428
4314,0.62265617
4315,0.5557967
4316,0.592385
4317,0.740978
4318,0.31176844
4319,0.10210811
4320,0.27693847
4321,0.5701754
4322,0.6842632
4323,0.6699074
4324,0.69070774
4325,0.5953681
4326,0.9649315
4327,0.39140964
4328,0.7025994
4329,0.21279818
4330,0.83623695
4331,0.6791343
4332,0.16380656
4333,0.15130775
4334,0.6454681
4335,0.06223425
4336,0.4019337
4337,0.76284075
4338,0.49883002
4339,0.22443181
4340,0.34803003
4341,0.22417617
4342,0.62695384
4343,0.43993297
4344,0.62898374
4345,0.4701503
4346,0.47508824
4347,0.617249
4348,0.3051418
4349,0.19568878
4350,0.49223784
4351,0.47165632
4352,0.24169068
4353,0.11619895
4354,0.1988157
4355,0.360923
4356,0.33710167
4357,0.32084125
4358,0.32784382
4359,0.44445956
4360,0.58265
4361,0.57894737
4362,0.5543981
4363,0.6473703
4364,0.17602997
4365,0.9158019
4366,0.3948244
4367,0.5755915
4368,0.30615166
4369,0.42929223
4370,0.3696542
4371,0.2842019
4372,0.33118474
4373,0.38537422
4374,0.34364027
4375,0.24325475
4376,0.09584115
4377,0.41732958
4378,0.571984
4379,0.41354418
4380,0.3674274
4381,0.21008036
4382,0.11174749
4383,0.44633612
4384,0.3833921
4385,0.40933904
4386,0.3384402
4387,0.2705684
4388,0.2270845
4389,0.43538582
4390,0.7752932
4391,0.67983437
4392,0.42507836
4393,0.0
4394,0.29114598
4395,0.43205318
4396,0.52262115
4397,0.33039963
4398,0.3995798
4399,0.71776557
4400,0.37793514
4401,0.037997205
4402,0.11283921
4403,0.20852125
4404,0.47807357
4405,0.20949805
4406,0.090554416
4407,0.27202073
4408,0.3236704
4409,0.36886227
4410,0.5661068
4411,0.78733885
4412,0.81894153
4413,0.7004361
4414,0.53085774
4415,0.44372797
4416,0.52636635
4417,0.3520913
4418,0.30431476
4419,0.1416089
4420,0.3123077
4421,0.3155259
4422,0.37936267
4423,1.322314
4424,0.50530034
4425,0.6253539
4426,0.7867327
4427,0.7604189
4428,0.59958696
4429,0.5038856
4430,0.41518903
4431,0.24402234
4432,0.1035666
4433,0.4650719
4434,0.78882474
4435,0.65931314
4436,0.20581502
4437,0.41527218
4438,0.32543105
4439,0.1367862
4440,0.0
4441,0.93374485
4442,0.4826703
4443,0.590673
4444,0.75622195
4445,0.6381579
4446,0.7491206
4447,0.7502192
4448,0.71511245
4449,0.5704712
4450,0.4842028
4451,0.41202322
4452,0.30866686
4453,0.102281794
4454,0.0
4455,0.2511628
4456,0.7155859
4457,0.3751657
4458,0.3856586
4459,0.43497288
4460,0.94271857
4461,0.5564373
4462,0.41628194
4463,0.26622733
4464,0.8318733
4465,0.85702085
4466,0.5080496
4467,0.19585253
4468,0.21438451
4469,0.09918478
4470,0.0023738872
4471,0.21123132
4472,0.065691486
4473,0.35276708
4474,0.77516127
4475,0.58259946
4476,0.6682471
4477,0.56657505
4478,0.56471485
4479,0.9353498
4480,0.6445498
4481,0.7227549
4482,0.7815864
4483,0.7242692
4484,0.67601
4485,0.41110134
4486,0.5013612
4487,0.3780516
4488,0.28776082
4489,0.31296206
4490,0.38612837
4491,0.3125128
4492,0.3440029
4493,0.3709994
4494,0.70875144
4495,0.5666128
4496,0.39363056
4497,0.44191176
4498,0.06725275
4499,0.41962305
4500,0.39079806
4501,0.3069498
4502,0.7312715
4503,0.65753716
4504,0.42858198
4505,0.6935062
4506,0.5223241
4507,0.78351784
4508,0.5073828
4509,0.55550057
4510,0.24831745
4511,0.3032501
4512,0.7676752
4513,0.6552279
4514,0.45446894
4515,0.5504886
4516,0.56366915
4517,0.48194626
4518,0.70747584
4519,0.3198238
4520,0.42325315
4521,0.21292724
4522,0.7199481
4523,1.0174993
4524,0.7651621
4525,0.4856385
4526,0.8072289
4527,0.37826872
4528,0.62750196
4529,1.0713537
4530,0.5023447
4531,0.561473
4532,0.5308778
4533,0.78375
4534,0.4588056
4535,0.45602068
4536,0.71890736
4537,0.64520645
4538,0.5282231
4539,0.36751428
4540,0.6418187
4541,0.3206416
4542,0.103493005
4543,0.51285505
4544,0.32962474
4545,0.5237185
4546,0.24181323
4547,0.69186693
4548,0.92422473
4549,0.2608542
4550,0.47534153
4551,0.41801903
4552,0.35602
4553,0.72119814
4554,0.7638989
4555,0.9571258
4556,0.9106126
4557,0.39104405
4558,0.3503774
4559,0.5398387
4560,0.10409181
4561,0.49045613
4562,0.3240054
4563,0.13394248
4564,0.029107323
4565,0.12133477
4566,0.55320364
4567,0.40020955
4568,0.5810943
4569,0.47830752
4570,0.44490138
4571,0.28861886
4572,0.55782485
4573,0.31799757
4574,0.11101141
4575,0.5471308
4576,0.6934673
4577,0.55899733
4578,3.125115
4579,0.92967147
4580,0.5547138
4581,0.44270936
4582,0.5727985
4583,0.31651482
4584,0.305619
4585,0.7976561
4586,0.7500799
4587,0.830843
4588,0.5902534
4589,0.44067013
4590,0.2060868
4591,0.16752894
4592,0.5005041
4593,0.4125396
4594,0.09508154
4595,0.5368893
4596,0.52258444
4597,0.6196298
4598,0.61808616
4599,0.79863715
4600,0.43395126
4601,0.5996907
4602,0.28832752
4603,0.37243262
4604,0.4158041
4605,0.37696454
4606,0.08902239
4607,0.4754236
4608,0.317632
4609,0.40308517
4610,0.76639664
4611,0.63029486
4612,0.64978725
4613,0.60133046
4614,0.7476918
4615,0.6194523
4616,0.69057286
4617,0.1671875
4618,0.566623
4619,0.8152645
4620,0.6825751
4621,0.86262953
4622,0.4839246
4623,0.4159567
4624,0.2714809
4625,0.24909195
4626,0.2581635
4627,0.3165965
4628,0.712256
4629,0.76575977
4630,0.730439
4631,0.7661447
4632,0.82356113
4633,0.7123894
4634,0.816304
4635,0.7875542
4636,0.62447846
4637,0.48163095
4638,0.7537034
4639,0.38515744
4640,0.28656802
4641,0.64147496
4642,0.38964504
4643,0.4397955
4644,0.09790598
4645,0.55866855
4646,0.82351327
4647,0.71133465
4648,0.80870444
4649,0.7577012
4650,0.750952
4651,0.53841525
4652,0.80701447
4653,1.1171991
4654,0.88091636
4655,0.68901885
4656,1.0912728
4657,0.83972955
4658,1.0912112
4659,0.41815874
4660,0.53266245
4661,0.18388538
4662,0.60594213
4663,0.86835235
4664,0.85472
4665,0.8355765
4666,0.79526126
4667,0.9776756
4668,0.5245022
4669,1.0409223
4670,0.41937047
4671,0.48209634
4672,0.07565012
4673,0.10380931
4674,0.23210762
4675,0.37394267
4676,0.776807
4677,0.8044672
4678,0.1707989
4679,0.2757021
4680,0.6056709
4681,0.42122617
4682,0.5550918
4683,0.857794
4684,0.7825317
4685,0.096646674
4686,0.48978084
4687,0.39771134
4688,0.3668427
4689,0.5837591
4690,0.43055904
4691,0.5224109
4692,0.63991326
4693,0.6847468
4694,0.4860543
4695,0.19745609
4696,0.3414955
4697,0.99345225
4698,0.94163513
4699,0.64134675
4700,0.44676244
4701,0.90599483
4702,0.9242986
4703,0.7995804
4704,0.7125623
4705,0.64054215
4706,0.5372037
4707,0.6857886
4708,0.5698565
4709,0.46437487
4710,0.05450092
4711,0.17438802
4712,0.33384404
4713,0.30384615
4714,0.9382985
4715,0.66248035
4716,0.35162145
4717,0.62126654
4718,0.7901005
4719,0.522212
4720,0.28024647
4721,0.4188852
4722,0.7970855
4723,0.77261513
4724,0.22696178
4725,0.12401353
4726,0.33193278
4727,0.11474379
4728,0.072389126
4729,0.39813203
4730,0.49051166
4731,0.58976287
4732,0.5740415
4733,0.7475665
4734,0.85911083
4735,1.1974406
4736,0.720359
4737,0.45144182
4738,0.20333648
4739,0.5052014
4740,0.3363194
4741,0.2212854
4742,0.2965078
4743,0.85125667
4744,0.70677227
4745,0.33066463
4746,0.29984817
4747,0.31378672
4748,0.28812316
4749,0.5271329
4750,0.6410788
4751,0.07387863
4752,0.74967825
4753,0.65765977
4754,0.75890946
4755,0.77764773
4756,0.6711201
4757,0.7057029
4758,0.15135135
4759,0.3316062
4760,0.757868
4761,0.62381595
4762,0.07747748
4763,0.20989366
4764,0.117799915
4765,0.84511566
4766,0.6561014
4767,0.5436303
4768,0.012077294
4769,0.0
4770,0.52348447
4771,0.34556273
4772,0.54282683
4773,0.5518492
4774,0.7549612
4775,0.055960435
4776,0.3233845
4777,0.28441688
4778,0.028848179
4779,0.40278217
4780,0.27294853
4781,0.43772298
4782,0.41731718
4783,0.2824732
4784,0.18915929
4785,0.5903319
4786,0.48655877
4787,0.46159875
4788,0.33863485
4789,0.6602043
4790,0.8013995
4791,0.6774986
4792,0.4370391
4793,0.5635456
4794,0.17197986
4795,0.23151751
4796,0.08214611
4797,0.37969005
4798,0.56837606
4799,0.0
4800,0.03407683
4801,0.7864727
4802,0.26079243
4803,0.0031407035
4804,0.26040897
4805,0.36655405
4806,0.22405557
4807,0.19762592
4808,0.14456189
4809,0.3023544
4810,0.5068335
4811,0.6657102
4812,0.85568225
4813,0.3044888
4814,0.16778524
