8745200,5861600
9151200,5821200
9366400,5526800
8594400,5629600
8824000,5991600
9276000,5870400
9366400,5516000
9281200,5867600
8498400,5770000
9607200,6071200
9273200,5873600
9372800,5523200
9301200,5560000
9277600,5867200
9363600,5520400
8816000,5990800
9152400,5810800
8596000,5534400
8492800,5769200
8494000,5771200
9052800,5682000
8592000,5539600
8596400,5539600
9292400,5554800
9292800,5564800
8587200,5541600
9058400,5688800
8594400,5624400
9150800,5822000
9366000,5522800
9274000,5865200
9056400,5682400
9363200,5519200
9297600,5562800
9602400,6068000
8826000,5996800
9143200,5818800
8588400,5535600
9363600,5528800
8500800,5772800
8599200,5537200
8818400,5990400
9283200,5866400
8591200,5626000
9275600,5673600
9282400,5866400
9273600,5864000
9301600,5562400
8594400,5538800
9299200,5562000
9068800,5684400
9273600,5668400
9058400,5684400
9275600,5678800
9058000,5684800
9054000,5682400
9276400,5674400
8584000,5544000
9282800,5867200
9293600,5564800
9370000,5523600
8830400,5992000
9372000,5528800
8596000,5541200
8495600,5767200
9069600,5684400
8491600,5772800
9294400,5562800
9152000,5819600
8292400,5494800
9156800,5818000
8500400,5768000
9362800,5521200
8337600,5491600
9365200,5522000
9601600,6074800
9070800,5688000
9605200,6074800
9369200,5527200
9601200,6068800
9064800,5684800
9378000,5524800
9156400,5820800
9282400,5872400
8498400,5771600
9293600,5560000
9371200,5524800
9152800,5816000
9367200,5515600
8824400,5992000
8504400,5763600
8492000,5776800
9370800,5530400
9067200,5686400
9154400,5818800
9301200,5560800
9282400,5865200
9364000,5522400
9365600,5526400
8489200,5770800
9374000,5526800
9278000,5671200
9279200,5670400
8820000,5988800
9157200,5818400
8595200,5538800
9600400,6067600
9274000,5873600
9156800,5813600
9070000,5682000
8501200,5764400
9295600,5560800
8586000,5541600
9272000,5863200
8590800,5632000
8492800,5767600
8594000,5537200
8829600,5992800
8495600,5778000
9280400,5677600
9282800,5865600
9602800,6073600
8498000,5768800
9302400,5556000
9280800,5871200
8821600,5997600
9604800,6074400
9279600,5864000
8508800,5774000
8499200,5763600
9071200,5688000
9363600,5519600
9066800,5679200
9273200,5865600
9370800,5531200
9604000,6070800
9156400,5814400
9273600,5868400
9599200,6073600
8814400,5989600
8499600,5773200
9605200,6069600
9371200,5518800
8497200,5768400
8595600,5542000
9058000,5689600
9377600,5522000
9378400,5526800
9282000,5869200
8819200,5988800
9145600,5815600
9273200,5670800
9376800,5524800
9277200,5871600
9376800,5529600
9302000,5563200
9055200,5688400
9362800,5520000
9274800,5872400
8499200,5772000
9276800,5669600
9062800,5684000
8951200,5843600
9066800,5686800
8492800,5775200
9370000,5514800
9367200,5520400
9604400,6071600
8490800,5774400
8591200,5533200
8337200,5490800
9152400,5811600
8592000,5528000
9298800,5560400
9156400,5819600
9370400,5514000
9367200,5514800
9277200,5873200
9153200,5810000
8504400,5769600
9363200,5525600
9374800,5521600
9375600,5522400
8366400,5550000
9378000,5525200
9144000,5821200
9281200,5868400
8366400,5548000
8596000,5538400
9297200,5562400
9366400,5515200
9604800,6076000
9368800,5526800
9157600,5816000
9277200,5675200
8587600,5532800
8828000,5992400
8492000,5771600
9060000,5683200
9280400,5874800
9366000,5516000
8820400,5989600
9361600,5518400
9297200,5558000
9064400,5688400
9273600,5871200
8811600,5990800
8953600,5840000
8290800,5499200
9378400,5524800
9364000,5518000
9374800,5527600
9378800,5526000
8492800,5770000
9299600,5558000
8951600,5842400
8594800,5534000
9273200,5869600
9362400,5522400
9366000,5524000
8585200,5542800
8589600,5546400
8586800,5536800
8590400,5624800
9292800,5559600
8818800,5990000
9070400,5681200
8502400,5766800
8287600,5497200
8822800,5992000
8592800,5538400
8826000,5996400
9370000,5529200
9059600,5691600
9288800,5868000
9605200,6067600
9272000,5866400
9151200,5816000
9064400,5680800
9156800,5820400
9056000,5686400
8496000,5771200
9362000,5525600
9367600,5530000
9283200,5869200
9371600,5521200
9362800,5524000
8492000,5774000
8494000,5767200
9364800,5516400
8740800,5863200
9273200,5861600
8585600,5537200
9144400,5814000
8290400,5494800
9063600,5687600
8290800,5496800
9366400,5525600
9363600,5516000
9274400,5868000
9275600,5862800
9372400,5524800
9273600,5863600
9062800,5678000
8814800,5990800
8508000,5769200
9283600,5870400
9372800,5529200
9362400,5519600
9290800,5557200
8821200,5994000
9158800,5816400
9299200,5560800
9605600,6069200
9378400,5524400
8815200,5993600
9149600,5813600
9366400,5523600
9601200,6071200
9064000,5686400
9279200,5674400
9150000,5812400
9270800,5666800
9056800,5683600
8491600,5775200
9278000,5860000
9271200,5666800
8588400,5544400
9145600,5821200
9069600,5681200
9068400,5684800
9275600,5870800
9299200,5553600
9061600,5683200
9053600,5685600
8493200,5770000
8592400,5531200
8335600,5489600
8586800,5536000
9275200,5671600
9279600,5864800
8491200,5773200
9374400,5530800
8824800,5995200
8865600,5687200
8818800,5990400
9275600,5860400
9607200,6072800
8488800,5772800
8289600,5496400
8334800,5495200
8489600,5769600
8953200,5844000
9275200,5870000
9295200,5560000
9058400,5693200
8498400,5771200
9276000,5866800
8813200,5993200
8593600,5529600
9373600,5522400
9158800,5817200
9144800,5818000
9147600,5816400
8588000,5546800
9061200,5686400
9296800,5562000
8499200,5770800
9279600,5869600
9151200,5817200
9274000,5864000
9068000,5684400
9271600,5867200
9283200,5872000
9154800,5813600
8588400,5540000
9283200,5871600
8495200,5775200
9284000,5872400
9154800,5812000
8584000,5538000
9282800,5676800
9067600,5685200
9271200,5668400
8588800,5536000
9274400,5872800
9366000,5523200
9272800,5667600
9150400,5815200
8291600,5499600
9158000,5815200
9364400,5524400
8830000,5991200
9145200,5821600
9280400,5874000
9297200,5552400
8496800,5764400
9367600,5521200
8742000,5863600
9066800,5680000
8741200,5864000
9369600,5532400
9067600,5681600
8741600,5862000
9377600,5524400
8505600,5768000
9367600,5526400
9061200,5685200
9376800,5523600
9271200,5678400
9278000,5678400
9146000,5817600
8829600,5993200
9268800,5674000
8335600,5492000
9278800,5869600
8288400,5495600
9609600,6073600
9376000,5529200
8821200,5998400
8586400,5629600
9278800,5873200
9157200,5812800
9606800,6077200
9059600,5689200
8863200,5686400
8590000,5631600
9063200,5680400
8337600,5491200
8824000,5997200
9288400,5868800
9149600,5814800
9149600,5818800
9295200,5562800
8288800,5497600
8596400,5628800
8338800,5493200
9298400,5562400
8597200,5537200
9366000,5528800
8589600,5630400
9302000,5561200
8502400,5768800
9605600,6070400
9064000,5686000
9059200,5688400
8506000,5771600
8495600,5775200
9282400,5868800
9276800,5862800
9377600,5526800
9153600,5822800
9067600,5680000
9276800,5670800
8507200,5765200
8495200,5764800
8290400,5498800
8591200,5633200
8504800,5767600
9378400,5528000
9277600,5866000
8584400,5539200
9373600,5526400
9296000,5558000
8335200,5494400
8493600,5766400
9153600,5810000
8592800,5528800
8589600,5531600
8818800,5994400
8591600,5626800
8496400,5777200
9273600,5672400
8812800,5994000
9605200,6073200
9283200,5867200
9291600,5563200
9603200,6070400
9293200,5560800
8498800,5771200
9058800,5693200
8287200,5497600
9368400,5521200
9154800,5819200
9292800,5555200
9278400,5672400
8596000,5535200
8583600,5543600
9281200,5675200
9372000,5524000
8495600,5768000
9363200,5522000
9372800,5525600
9276000,5859200
8864000,5688400
9063200,5685600
9064400,5682000
9070400,5689600
8508800,5763600
8830400,5993600
9290000,5557200
8588800,5626800
9265600,5671600
9269200,5667200
8740800,5862400
9368800,5514800
8494000,5778000
8822800,5991200
9070000,5684000
9058800,5680000
8815200,5990000
9071200,5680800
8594400,5540400
8818400,5988400
9290800,5563600
9060800,5680800
8952400,5842800
9065200,5681200
8827600,5992000
8810800,5992000
8496000,5766400
8290400,5497600
9280400,5671600
9364400,5516400
9058000,5680800
9272000,5874800
9302000,5562400
9275600,5676800
9294400,5558400
8865200,5684000
9295600,5554000
9272000,5669600
9067600,5684400
9362400,5523200
8588000,5534800
9362000,5520000
8819200,5992000
8824000,5992800
9278400,5678800
8814800,5995200
9071600,5684800
9366800,5520800
8597600,5535600
9370800,5534000
9060000,5690400
9280400,5870400
9368000,5530400
8863600,5686400
8287600,5496400
9277200,5674400
8495200,5768800
8494800,5770800
9277600,5678000
8815600,5990400
8594400,5538400
9376800,5527200
8865200,5687200
9371200,5526000
8821600,5989600
9064400,5686400
8595200,5630800
9274000,5864400
8814000,5994800
9372400,5532400
9285600,5868800
9370000,5522800
9276000,5863200
9296000,5562400
8366400,5549200
8820800,5992800
8744400,5861200
8497600,5766000
9278000,5678800
9279600,5675200
9062400,5684400
9603600,6075600
9282400,5872800
8497200,5774400
9295600,5562000
9298000,5563200
9144000,5818000
8811600,5992000
9370000,5515200
9144400,5821200
9058400,5688400
9279600,5674000
9295200,5560800
8291600,5499200
9363600,5526400
8366800,5547600
8507200,5761600
9294800,5556000
9276000,5678800
9275600,5666000
9066800,5682000
9271200,5668800
9064800,5687200
8490400,5775200
9058800,5684000
9365200,5516800
8502800,5766400
8588800,5539200
9271600,5670400
8505600,5765200
8588400,5629600
8493200,5774000
9066400,5687600
8866400,5686000
9606400,6068800
8823200,5991600
9296400,5558400
8290000,5495200
9282800,5870000
8592400,5540000
9148800,5819200
9276400,5670000
8582400,5539600
8492800,5768800
8291200,5496800
8596000,5539600
9060800,5686800
9267600,5670000
8336400,5495200
9279200,5865200
9284400,5865600
9066000,5684000
8815600,5994800
8596400,5538800
8338000,5494000
8496800,5769600
9060000,5687600
8498400,5768000
8822000,5992400
9071200,5684800
8592000,5626400
8505600,5771200
8508800,5766400
9378800,5529200
9059200,5686800
8494800,5771600
8507200,5762400
8508000,5766000
8587600,5535200
9152000,5810000
9371200,5524000
9377200,5524800
9363600,5528400
9272000,5867600
9156400,5818400
9372400,5530800
9275600,5862000
8588400,5532800
9070400,5682400
8590000,5542400
9284000,5870800
