,Loc ID,Accuracy,n_in,n_out,n_gt
603,8494000_5771200,0.16666666666666666,5,25,84
604,9060000_5684000,0.3888888888888889,7,11,64
605,8493200_5776000,0.0,0,0,5
606,9060400_5681600,0.1875,3,13,9
607,8370800_5551200,0.0,0,0,163
608,8591200_5544800,0.0,0,10,232
609,9056400_5687600,0.0,0,0,5
610,8286400_5496400,0.08333333333333333,4,44,285
611,8336000_5492400,0.18867924528301888,10,43,114
612,8365200_5548800,0.02040816326530612,1,48,4
613,9149600_5814800,0.2,23,92,223
614,8335200_5489600,0.0,0,6,21
615,9268800_5672800,0.0,0,0,100
616,9148800_5820000,0.045454545454545456,1,21,247
617,9159600_5821600,0.0,0,0,4
618,9364000_5526800,0.10810810810810811,8,66,107
619,9284400_5867200,0.1111111111111111,1,8,11
620,9056000_5682800,0.0,0,6,32
621,8500000_5772800,0.28368794326241137,40,101,282
622,9279600_5865200,0.10638297872340426,10,84,178
623,9061200_5679200,0.0,0,34,153
624,9069200_5688400,0.0,0,5,10
625,9066000_5677600,0.0,0,24,87
626,9062000_5689200,0.15384615384615385,4,22,87
627,9280000_5861200,0.0,0,67,22
628,8492800_5771200,0.3333333333333333,1,2,15
629,8494000_5767600,0.08695652173913043,12,126,573
630,9148000_5818800,0.1326530612244898,13,85,185
631,9059600_5688400,0.1111111111111111,2,16,50
632,9152000_5815600,0.21764705882352942,37,133,124
633,8490000_5770800,0.045454545454545456,4,84,326
634,8286800_5496400,0.08928571428571429,5,51,317
635,9054400_5682000,0.0,0,0,4
636,8506800_5771200,0.04878048780487805,2,39,192
637,9150400_5822000,0.13636363636363635,15,95,263
638,8496800_5773600,0.375,63,105,508
639,9060000_5684800,0.25,13,39,59
640,9062000_5688400,0.1875,6,26,119
641,8369200_5548400,0.0,0,42,24
642,8494800_5768800,0.291044776119403,39,95,160
643,9064400_5677200,0.0,0,2,4
644,8829200_5994800,0.2,7,28,60
645,9060400_5680400,0.18421052631578946,7,31,51
646,9376800_5522400,0.0,0,7,19
647,8810800_5992400,0.0,0,0,8
648,9301600_5556800,0.14814814814814814,4,23,125
649,8592000_5534000,0.0,0,11,176
650,9066000_5680800,0.14285714285714285,1,6,8
651,9065600_5687600,0.20833333333333334,5,19,63
652,9265600_5671600,0.0,0,23,45
653,8586800_5534400,0.08333333333333333,4,44,181
654,9154000_5819600,0.1111111111111111,7,56,356
655,8865600_5686400,0.15,12,68,86
656,8506800_5763200,0.07317073170731707,3,38,193
657,8495200_5768000,0.1875,15,65,222
658,8825600_5995600,0.2222222222222222,4,14,53
659,9064800_5687600,0.19230769230769232,5,21,52
660,9060000_5678800,1.0,1,0,26
661,9058800_5690800,0.0,0,0,15
662,9604000_6073600,0.07534246575342465,11,135,85
663,8588800_5540000,0.11290322580645161,14,110,471
664,8587200_5539200,0.16326530612244897,8,41,128
665,9363600_5528800,0.14285714285714285,5,30,78
666,9278000_5866400,0.14285714285714285,1,6,129
667,9063200_5682000,0.14705882352941177,5,29,134
668,9154000_5811600,0.058823529411764705,2,32,94
669,8336000_5491600,0.1320754716981132,7,46,153
670,8863200_5687600,0.0,0,0,1
671,8287200_5498000,0.12162162162162163,9,65,340
672,9061600_5682800,0.28125,9,23,66
673,9063200_5681600,0.08695652173913043,4,42,128
674,8595600_5541600,0.0,0,26,180
675,9146400_5814800,0.0,0,7,19
676,9063600_5683600,0.0,0,69,175
677,8490400_5770000,0.16279069767441862,14,72,445
678,9066400_5680000,0.1590909090909091,7,37,249
679,9070400_5686400,0.0,0,2,6
680,9282000_5675200,0.030303030303030304,1,32,31
681,8336800_5494800,0.05405405405405406,2,35,34
682,8494000_5778000,0.18604651162790697,8,35,135
683,9060400_5683600,0.38095238095238093,48,78,324
684,9070400_5682000,0.0,0,11,3
685,8488800_5770800,0.0625,4,60,188
686,9376800_5527200,0.125,1,7,49
687,9295200_5560800,0.21311475409836064,13,48,94
688,8589600_5544000,0.3333333333333333,1,2,8
689,8585600_5541600,0.3673469387755102,36,62,83
690,8368400_5550800,0.0,0,27,3
691,8508800_5766000,0.041666666666666664,2,46,464
692,8288800_5498800,0.07246376811594203,5,64,150
693,8495200_5775200,0.10759493670886076,17,141,425
694,9157600_5816000,0.16363636363636364,9,46,50
695,9376400_5526800,0.047619047619047616,1,20,79
696,8490400_5774800,0.1504424778761062,17,96,443
697,8494000_5773200,0.24324324324324326,18,56,80
698,9151600_5814800,0.17073170731707318,21,102,92
699,8494400_5776400,0.12931034482758622,15,101,253
700,9368800_5524400,0.12345679012345678,10,71,81
701,9272000_5874800,0.0,0,1,1
702,8371200_5550400,0.0,0,14,3
703,8819200_5992800,0.16666666666666666,2,10,28
704,8335200_5496400,0.07692307692307693,1,12,14
705,8334000_5491600,0.21428571428571427,3,11,5
706,8590000_5626000,0.1391304347826087,16,99,200
707,8490400_5773600,0.14285714285714285,6,36,148
708,8494800_5775600,0.14893617021276595,14,80,352
709,8367600_5548400,0.041666666666666664,2,46,3
710,8596400_5538000,0.13043478260869565,9,60,339
711,8489200_5773200,0.0,0,25,112
712,8370400_5550400,0.08571428571428572,6,64,24
713,9602000_6072000,0.14606741573033707,13,76,77
714,8504400_5769600,0.125,9,63,158
715,8289200_5497600,0.20430107526881722,19,74,138
716,9277200_5860400,0.0,0,19,33
717,9062800_5689600,0.27906976744186046,12,31,38
718,9282400_5867600,0.1875,6,26,18
719,9370400_5525200,0.125,1,7,29
720,8497200_5765200,0.11428571428571428,12,93,258
721,9364000_5524400,0.0,0,24,25
722,9060400_5681200,0.1724137931034483,5,24,122
723,9364000_5521200,0.15384615384615385,6,33,35
724,8820000_5995200,0.21428571428571427,15,55,149
725,9370400_5517600,0.23529411764705882,4,13,65
726,9290800_5563600,0.0,0,8,3
727,9370000_5524800,0.2,3,12,41
728,8366000_5548400,0.03333333333333333,1,29,3
729,9155200_5822400,0.0,0,0,40
730,8824400_5992000,0.07407407407407407,2,25,68
731,9268000_5669600,0.029850746268656716,2,65,76
732,8597200_5533600,0.0,0,0,3
733,9158800_5814400,0.037037037037037035,1,26,324
734,8333600_5491600,0.22641509433962265,12,41,42
735,8494800_5772000,0.2894736842105263,22,54,58
736,9062800_5678000,0.0,0,0,14
737,9064800_5684800,0.125,5,35,212
738,9146400_5819600,0.02,1,49,296
739,8492000_5776000,0.125,1,7,39
740,8494800_5768000,0.2097902097902098,30,113,459
741,8599600_5535600,0.1,2,18,101
742,9154800_5822000,0.08333333333333333,1,11,9
743,9157200_5818000,0.0,0,1,190
744,8334800_5491600,0.0,0,9,126
745,9066400_5683200,0.0,0,35,80
746,9368400_5526000,0.13793103448275862,4,25,76
747,8589200_5539200,0.17105263157894737,13,63,231
748,8496400_5765600,0.16417910447761194,11,56,69
749,9605600_6069600,0.3181818181818182,7,15,27
750,8336400_5491600,0.07194244604316546,10,129,139
751,8369600_5551600,0.08333333333333333,1,11,17
752,8590800_5625200,0.18604651162790697,16,70,209
753,8591600_5530000,1.0,1,0,584
754,8589200_5630400,0.3448275862068966,30,57,71
755,9274000_5872800,0.0,0,38,45
756,8367200_5548400,0.0,0,21,2
757,9062800_5689200,0.24528301886792453,13,40,75
758,8827600_5995600,0.16666666666666666,1,5,18
759,8581600_5540400,0.0,0,0,4
760,8505600_5764000,0.0,0,7,4
761,8338000_5490800,0.17391304347826086,8,38,14
762,8499600_5772000,0.29714285714285715,52,123,369
763,9068000_5682000,0.373134328358209,25,42,42
764,8491600_5774000,0.1,9,81,272
765,8817200_5992000,0.22988505747126436,40,134,253
766,8506400_5765200,0.125,12,84,89
767,9062400_5678000,0.0,0,0,80
768,8286800_5496800,0.05555555555555555,4,68,438
769,8490800_5774800,0.17391304347826086,4,19,136
770,9064800_5686400,0.0,0,24,50
771,8499200_5772400,0.29411764705882354,35,84,290
772,9604000_6066800,0.19047619047619047,4,17,14
773,8817200_5996000,0.13333333333333333,12,78,282
774,9157200_5818400,0.0,0,1,1
775,8288000_5496400,0.26582278481012656,21,58,300
776,9066800_5679200,0.0,0,3,10
777,9298000_5561200,0.08695652173913043,6,63,54
778,9154800_5816800,0.043478260869565216,3,66,97
779,8864400_5686400,0.11666666666666667,7,53,41
780,9061200_5682000,0.3050847457627119,18,41,108
781,9156800_5820000,0.0,0,0,9
782,8491600_5772800,0.09090909090909091,4,40,186
783,8818000_5992000,0.0945945945945946,7,67,53
784,9064400_5686400,0.3333333333333333,1,2,7
785,9362800_5527200,0.1388888888888889,5,31,120
786,9299600_5559200,0.0,0,2,31
787,8292400_5499200,0.09090909090909091,8,80,323
788,8502400_5769600,0.16176470588235295,11,57,356
789,8494800_5773200,0.3046875,39,89,155
790,9155200_5818000,0.0,0,0,1
791,9285200_5866800,0.038461538461538464,1,25,6
792,9064400_5678400,0.0,0,3,6
793,8290000_5496400,0.07920792079207921,8,93,201
794,8814000_5991200,0.07142857142857142,3,39,105
795,8829600_5992800,0.14285714285714285,1,6,13
796,9061200_5684800,0.11290322580645161,7,55,149
797,8828800_5992000,0.0,0,3,5
798,9061200_5690000,0.0,0,16,381
799,9145200_5817200,0.06818181818181818,6,82,696
800,9279200_5868000,0.0,0,6,49
801,9062800_5688800,0.09302325581395349,4,39,123
802,9058400_5692000,0.05172413793103448,3,55,261
803,9062400_5689200,0.1267605633802817,9,62,355
804,8492800_5769200,0.2564102564102564,40,116,77
805,9297600_5563600,0.12903225806451613,4,27,85
806,8489600_5771200,0.15517241379310345,9,49,333
807,9058400_5689600,0.0,0,31,284
808,9062000_5688800,0.13793103448275862,8,50,155
809,9274000_5675200,0.0,0,0,103
810,9600800_6071600,0.04926108374384237,10,193,176
811,8818800_5990400,0.05555555555555555,8,136,159
812,9296800_5556000,0.0,0,29,140
813,9065200_5677200,0.0,0,0,4
814,9294400_5559600,0.1875,27,117,131
815,9266000_5671200,0.0,0,4,33
816,8597200_5534000,0.14285714285714285,3,18,71
817,8334400_5490400,0.4126984126984127,26,37,15
818,9367600_5515600,0.07142857142857142,1,13,27
819,8366000_5548800,0.047619047619047616,3,60,48
820,8499200_5764400,0.14583333333333334,14,82,299
821,8370400_5551200,0.14285714285714285,4,24,6
822,8494400_5767600,0.14285714285714285,23,138,524
823,9368800_5530800,0.30303030303030304,10,23,37
824,8494800_5771200,0.3669724770642202,40,69,357
825,9296800_5564800,0.0,0,46,1
826,9061600_5688400,0.09523809523809523,6,57,249
827,9058800_5682800,0.06666666666666667,2,28,205
828,8490800_5769600,0.1323529411764706,18,118,497
829,9368000_5530400,0.15,6,34,179
830,8492400_5774000,0.12280701754385964,7,50,131
831,9061600_5681200,0.16,4,21,93
832,9370800_5528400,0.10810810810810811,8,66,370
833,9068800_5680400,0.0,0,0,5
834,9283200_5868000,0.0,0,28,4
835,9063200_5684000,0.10344827586206896,3,26,53
836,8492000_5769200,0.15714285714285714,11,59,78
837,8587200_5538000,0.07142857142857142,6,78,366
838,9369600_5523200,0.0,0,3,10
839,8494800_5768400,0.25287356321839083,22,65,156
840,9299600_5562000,0.09090909090909091,1,10,1
841,9146000_5820400,0.12,3,22,209
842,8366800_5550400,0.0,0,7,15
843,9061600_5678000,0.0,0,2,20
844,9064800_5679600,0.2054794520547945,15,58,233
845,9602400_6066400,0.0,0,0,2
846,9065200_5680000,0.4727272727272727,26,29,45
847,9284400_5871600,0.0,0,40,2
848,8494800_5766800,0.14285714285714285,18,108,397
849,8337200_5491200,0.23076923076923078,3,10,15
850,9363200_5517600,0.0,0,7,5
851,8507600_5769600,0.06521739130434782,3,43,294
852,9295600_5553600,0.0,0,12,80
853,8589600_5628800,0.2077922077922078,16,61,131
854,8491600_5768800,0.046875,3,61,68
855,9366400_5522400,0.20253164556962025,16,63,88
856,9159200_5816000,0.045454545454545456,1,21,86
857,9292800_5564800,0.0625,2,30,168
858,9064400_5680800,0.09433962264150944,5,48,114
859,9067600_5682400,0.07692307692307693,1,12,44
860,8494000_5772000,0.22131147540983606,27,95,334
861,9052000_5682400,0.0,0,0,283
862,9066000_5682400,0.041666666666666664,1,23,212
863,9299600_5559600,0.0,0,24,50
864,8337200_5494800,0.0,0,23,6
865,8291600_5499600,0.053763440860215055,5,88,403
866,9374800_5524000,0.0,0,0,155
867,9157200_5820000,0.0,0,0,2
868,9152400_5816800,0.23,23,77,164
869,9063600_5684000,0.19298245614035087,11,46,217
870,8336800_5491600,0.021739130434782608,1,45,43
871,9061600_5679200,0.0625,2,30,205
872,8584000_5539200,0.2441860465116279,21,65,99
873,8334400_5493200,0.00980392156862745,1,101,50
874,9284000_5868000,0.08333333333333333,3,33,278
875,8828000_5996400,0.275,11,29,6
876,9302400_5560800,0.08771929824561403,5,52,329
877,8495200_5769200,0.3308270676691729,44,89,445
878,9062400_5688800,0.1206896551724138,7,51,212
879,9154400_5814000,0.1282051282051282,10,68,353
880,9154400_5810400,0.0,0,0,59
881,9052000_5682000,0.0,0,0,17
882,9144400_5816400,0.0,0,6,19
883,9066400_5678000,0.0,0,7,35
884,9368400_5521600,0.08771929824561403,5,52,85
885,8289200_5494400,0.09876543209876543,8,73,303
886,9153600_5819600,0.16831683168316833,17,84,139
887,8493200_5776800,0.18382352941176472,25,111,171
888,8822400_5997200,0.12121212121212122,8,58,197
889,9064800_5681600,0.41379310344827586,24,34,73
890,8828000_5995600,0.2222222222222222,2,7,21
891,8812800_5991600,0.5625,9,7,6
892,8334800_5494400,0.09433962264150944,5,48,53
893,8830400_5994000,0.38095238095238093,8,13,10
894,9271200_5863200,0.04938271604938271,4,77,295
895,8494800_5777200,0.07228915662650602,6,77,420
896,8820800_5992800,0.20512820512820512,8,31,204
897,9368800_5528800,0.23076923076923078,3,10,22
898,8492800_5777600,0.125,6,42,7
899,8490000_5774800,0.14583333333333334,7,41,255
900,9601600_6069200,0.13240418118466898,38,249,557
901,8812000_5991200,0.22916666666666666,11,37,39
902,9153200_5812400,0.14049586776859505,17,104,167
903,8493200_5768400,0.15671641791044777,21,113,554
904,9148800_5817600,0.15217391304347827,14,78,370
905,8368400_5548000,0.013157894736842105,1,75,7
906,8593600_5538400,0.11428571428571428,16,124,525
907,8821600_5998400,0.16304347826086957,15,77,304
908,9301600_5559200,0.0,0,1,2
909,9064000_5682000,0.3023255813953488,13,30,70
910,9062400_5690400,0.058823529411764705,1,16,79
911,8865200_5684000,0.0,0,0,1
912,8491200_5770000,0.104,13,112,607
913,8594000_5626800,0.2231404958677686,27,94,240
914,9271200_5678000,0.0,0,0,10
915,8288000_5498800,0.045454545454545456,3,63,339
916,8370800_5549600,0.0,0,40,1
917,9142800_5820000,0.0,0,7,464
918,9064800_5678400,0.3,3,7,29
919,9060000_5690800,0.0,0,8,104
920,9292000_5563200,0.0,0,0,3
921,9279200_5873200,0.0,0,72,1
922,8492400_5774800,0.0847457627118644,5,54,316
923,9063600_5688400,0.12903225806451613,4,27,202
924,8491200_5773600,0.078125,5,59,271
925,9059600_5690400,0.2222222222222222,4,14,67
926,8504800_5770800,0.14285714285714285,12,72,512
927,8825200_5996800,0.04,1,24,78
928,9374000_5524000,0.16981132075471697,9,44,218
929,8335600_5494000,0.10909090909090909,6,49,61
930,8816400_5995600,0.3333333333333333,13,26,48
931,8825600_5992800,0.0,0,14,22
932,9605600_6073200,0.09090909090909091,5,50,303
933,9063200_5690400,0.0,0,7,2
934,9270800_5670000,0.02857142857142857,2,68,197
935,8820000_5988000,0.0,0,6,19
936,9056800_5689600,0.0,0,0,3
937,9272400_5865200,0.1111111111111111,1,8,60
938,9301200_5561600,0.0,0,10,32
939,9065600_5681200,0.0,0,5,19
940,8334400_5496800,0.0,0,20,110
941,8492000_5767600,0.22413793103448276,26,90,164
942,9060000_5690400,0.18604651162790697,8,35,264
943,9150400_5822400,0.24615384615384617,16,49,73
944,9606400_6073200,0.06428571428571428,9,131,157
945,8824800_5992800,0.16666666666666666,2,10,5
946,8495200_5767600,0.192,24,101,381
947,9156000_5819200,0.23076923076923078,6,20,13
948,9605200_6069600,0.05128205128205128,4,74,116
949,9373600_5526400,0.125,5,35,177
950,9066800_5681200,0.2,1,4,56
951,8493600_5774000,0.2830188679245283,30,76,114
952,8589600_5626800,0.2564102564102564,20,58,163
953,9363600_5514400,0.0,0,1,375
954,9298400_5555600,0.0,0,8,85
955,9378400_5528800,0.125,3,21,109
956,9065600_5677600,0.0,0,4,16
957,9277600_5670400,0.14473684210526316,11,65,107
958,8490800_5774000,0.06451612903225806,6,87,450
959,9143600_5820000,0.0,0,2,2
960,8334800_5493600,0.012345679012345678,1,80,67
961,9369600_5528000,0.13725490196078433,7,44,79
962,9371200_5533600,0.17647058823529413,3,14,44
963,9070400_5690000,1.0,1,0,2
964,8495600_5767600,0.21348314606741572,19,70,297
965,8338400_5492000,0.0,0,19,12
966,9608000_6072400,0.09523809523809523,6,57,101
967,8491600_5776800,0.3008130081300813,37,86,101
968,9069200_5688000,0.25,6,18,84
969,8290400_5498800,0.1935483870967742,12,50,103
970,9066400_5681200,0.0,0,0,32
971,9277200_5870400,0.17391304347826086,4,19,21
972,9374400_5524800,0.057971014492753624,4,65,234
973,8333600_5492800,0.1111111111111111,2,16,8
974,9068000_5678800,0.125,6,42,278
975,8592800_5528000,0.0,0,2,2
976,9601600_6072800,0.10638297872340426,5,42,74
977,9268400_5670400,0.13513513513513514,5,32,39
978,8337600_5494800,0.0,0,19,4
979,8494000_5766000,0.125,7,49,70
980,8334400_5490000,0.0,0,27,6
981,8494800_5774800,0.06481481481481481,7,101,392
982,9151600_5812800,0.0945945945945946,7,67,454
983,8291600_5498800,0.13043478260869565,3,20,27
984,9296400_5556400,0.03333333333333333,1,29,118
985,9276000_5862800,0.1746031746031746,11,52,125
986,8590000_5533200,0.08108108108108109,3,34,38
987,8494000_5768800,0.14473684210526316,11,65,159
988,9366000_5516800,0.07692307692307693,3,36,149
989,8492800_5776400,0.0,0,7,13
990,8335200_5490400,0.0,0,12,20
991,9367600_5532400,0.07142857142857142,2,26,135
992,8290400_5496000,0.06666666666666667,5,70,208
993,9604000_6076000,0.09302325581395349,4,39,128
994,9068800_5683200,0.0,0,2,11
995,9052400_5682400,0.0,0,0,24
996,9299200_5554400,0.0,0,0,212
997,9061600_5689200,0.0,0,4,14
998,9280400_5874000,0.0,0,0,1
999,8288000_5494400,0.08196721311475409,5,56,138
1000,8490400_5771600,0.08108108108108109,6,68,310
1001,9066800_5681600,0.12244897959183673,6,43,255
1002,9369200_5518000,0.19047619047619047,4,17,133
1003,9379200_5528800,0.0,0,0,79
1004,8590800_5628800,0.3254437869822485,55,114,241
1005,9366000_5523200,0.20408163265306123,10,39,68
1006,9160800_5821600,0.0,0,0,354
1007,9144400_5814800,0.0,0,0,5
1008,8335600_5493200,0.26143790849673204,40,113,112
1009,9302800_5558400,0.0,0,2,33
1010,8508400_5768000,0.03125,1,31,165
1011,8588000_5628400,0.12280701754385964,7,50,158
1012,9295200_5556400,0.039473684210526314,3,73,452
1013,9152800_5816800,0.06666666666666667,2,28,205
1014,8493200_5768800,0.21818181818181817,24,86,274
1015,9300400_5559200,0.0,0,1,2
1016,8590800_5531600,0.0,0,5,4
1017,9063200_5688800,0.05970149253731343,4,63,250
1018,8492400_5767200,0.12878787878787878,17,115,621
1019,8496000_5768000,0.12121212121212122,16,116,130
1020,9160400_5821600,0.0,0,1,1
1021,8290000_5493600,0.02631578947368421,2,74,317
1022,8336800_5493600,0.0,0,105,9
1023,9143200_5819200,0.0,0,0,206
1024,9060000_5687600,0.225,9,31,136
1025,8592800_5535600,0.08,6,69,309
1026,9063600_5687600,0.2647058823529412,9,25,36
1027,9061200_5684000,0.31746031746031744,20,43,101
1028,9062400_5684800,0.22916666666666666,11,37,90
1029,9060800_5684000,0.3949579831932773,47,72,232
1030,9601200_6066400,0.2,6,24,21
1031,9150000_5820400,0.0,0,2,16
1032,9377200_5529200,0.1375,11,69,265
1033,8496400_5777600,0.1346153846153846,14,90,444
1034,8370000_5551200,0.21052631578947367,12,45,14
1035,9065200_5678800,0.18867924528301888,10,43,177
1036,9370000_5533200,0.0,0,0,118
1037,8501200_5772000,0.208955223880597,28,106,189
1038,8494400_5767200,0.10884353741496598,16,131,701
1039,8492800_5773200,0.3305084745762712,39,79,266
1040,9370800_5517600,0.08333333333333333,1,11,57
1041,8288800_5494000,0.07792207792207792,6,71,257
1042,8492000_5774000,0.1746031746031746,11,52,239
1043,8813600_5992800,0.06666666666666667,1,14,58
1044,8500000_5768800,0.15942028985507245,11,58,63
1045,9266800_5669200,0.0,0,10,8
1046,9373600_5531200,0.16666666666666666,1,5,43
1047,9153200_5823200,0.0,0,6,1
1048,9375600_5526400,0.0,0,0,1
1049,8821600_5990800,0.0,0,0,5
1050,9368000_5524000,0.22950819672131148,28,94,107
1051,9151200_5812800,0.0,0,2,11
1052,9368000_5532800,0.0,0,29,167
1053,9058000_5679600,0.0,0,17,36
1054,8290800_5498800,0.16049382716049382,13,68,107
1055,9376000_5524400,0.0,0,0,50
1056,8590800_5534000,0.0625,1,15,48
1057,8508400_5773200,0.22727272727272727,15,51,105
1058,9149200_5822000,0.1111111111111111,2,16,338
1059,9064000_5687600,0.17857142857142858,10,46,221
1060,9604800_6077200,0.0,0,0,2
1061,8496800_5768400,0.20930232558139536,27,102,218
1062,9283600_5865200,0.06666666666666667,2,28,5
1063,9060400_5683200,0.36,27,48,174
1064,9062000_5680000,0.3333333333333333,7,14,103
1065,8821200_5987600,0.08333333333333333,2,22,93
1066,9363600_5514800,0.0,0,2,16
1067,8339200_5493200,0.0,0,20,6
1068,9060800_5691600,0.043478260869565216,1,22,156
1069,8495200_5776800,0.1375,11,69,431
1070,9300800_5561600,0.3333333333333333,5,10,4
1071,8590800_5538000,0.10666666666666667,8,67,169
1072,8492400_5776800,0.13333333333333333,6,39,176
1073,9606800_6077600,0.0,0,3,45
1074,9281200_5868400,0.14814814814814814,12,69,43
1075,9274400_5874000,0.0,0,0,174
1076,9362800_5518400,0.0,0,2,2
1077,9143600_5818400,0.0,0,0,12
1078,9363200_5526800,0.10256410256410256,4,35,37
1079,8288800_5499200,0.0,0,1,3
1080,9365600_5521200,0.23809523809523808,10,32,75
1081,8495200_5765600,0.22413793103448276,13,45,66
1082,9156800_5816000,0.08823529411764706,9,93,781
1083,9143600_5814400,0.0,0,5,357
1084,9366800_5524800,0.14634146341463414,6,35,64
1085,9062800_5682800,0.06666666666666667,2,28,35
1086,9058800_5682000,0.24675324675324675,19,58,161
1087,8825600_5996000,0.0,0,30,15
1088,8333600_5494000,0.25,2,6,8
1089,9276400_5867600,0.328125,21,43,97
1090,8820000_5990000,0.125,4,28,108
1091,9373600_5528000,0.08695652173913043,2,21,53
1092,8586800_5539200,0.034482758620689655,1,28,113
1093,9280000_5676400,0.1875,3,13,164
1094,9265200_5670000,0.0,0,12,108
1095,8334400_5494800,0.11764705882352941,2,15,1
1096,9150000_5814000,0.10714285714285714,9,75,298
1097,9063200_5681200,0.1111111111111111,2,16,112
1098,8508000_5766000,0.1,5,45,235
1099,9280800_5871200,0.14285714285714285,2,12,2
1100,9146400_5819200,0.10416666666666667,5,43,352
1101,9300800_5562000,0.0,0,0,1
1102,9062800_5681600,0.23809523809523808,5,16,74
1103,9065200_5682800,0.125,3,21,133
1104,9372400_5521200,0.21951219512195122,9,32,7
1105,8287600_5497600,0.10204081632653061,5,44,368
1106,9148000_5817200,0.10638297872340426,10,84,792
1107,9064400_5681600,0.23809523809523808,10,32,73
1108,8820800_5989200,0.2,1,4,59
1109,8493200_5770800,0.0,0,2,15
1110,8338000_5494000,0.0,0,14,9
1111,8489600_5774400,0.0,0,10,57
1112,8286800_5496000,0.07575757575757576,5,61,241
1113,9067200_5688800,0.5,1,1,18
1114,9370800_5531200,0.1,1,9,21
1115,9375200_5523200,0.0,0,1,3
1116,9054800_5683600,0.16666666666666666,1,5,38
1117,9055200_5681200,0.0,0,0,1
1118,9274800_5873600,0.0,0,0,729
1119,8290800_5496800,0.04854368932038835,5,98,425
1120,8866800_5685600,0.0,0,0,2
1121,9151600_5816800,0.2948717948717949,46,110,303
1122,8490400_5769200,0.11504424778761062,13,100,308
1123,8369200_5551600,0.0,0,26,18
1124,8335600_5493600,0.18032786885245902,22,100,132
1125,9601600_6071200,0.029411764705882353,1,33,83
1126,8499600_5768800,0.23529411764705882,12,39,138
1127,9062800_5679600,0.0,0,5,43
1128,8370400_5548400,0.047619047619047616,1,20,9
1129,9154000_5816800,0.0,0,3,7
1130,9068400_5678800,0.2564102564102564,10,29,137
1131,9057600_5689200,0.0,0,3,18
1132,9153600_5815600,0.16853932584269662,15,74,126
1133,9060000_5689600,0.1111111111111111,8,64,348
1134,9272400_5669200,0.09433962264150944,5,48,60
1135,9058000_5688400,0.0,0,10,156
1136,9366400_5531200,0.0,0,0,209
1137,8588000_5533200,0.22093023255813954,38,134,450
1138,9296800_5561200,0.0975609756097561,4,37,88
1139,8492400_5773200,0.1523809523809524,16,89,192
1140,8586000_5544800,0.3508771929824561,40,74,123
1141,9066800_5678800,0.0,0,0,1
1142,8598800_5535600,0.1038961038961039,8,69,276
1143,8495200_5772800,0.37777777777777777,51,84,332
1144,9068400_5680000,0.0,0,0,2
1145,9362400_5518400,0.0,0,8,284
1146,9066400_5679600,0.05555555555555555,3,51,264
1147,8495600_5774800,0.18446601941747573,19,84,202
1148,9275200_5867600,0.08333333333333333,11,121,286
1149,8505200_5764400,0.06060606060606061,2,31,64
1150,9063600_5685600,0.09433962264150944,5,48,171
1151,9064000_5688800,0.2857142857142857,2,5,103
1152,9057200_5691200,0.10526315789473684,6,51,295
1153,9061200_5680000,0.0,0,20,80
1154,8814000_5992400,0.09836065573770492,6,55,63
1155,9066000_5688800,0.125,1,7,55
1156,9605200_6073200,0.04,1,24,324
1157,9066800_5682800,0.0,0,11,76
1158,9062000_5684800,0.28888888888888886,13,32,111
1159,8813200_5989200,0.07692307692307693,2,24,42
1160,9367200_5528400,0.22,11,39,99
1161,9280800_5675600,0.030303030303030304,1,32,94
1162,8590400_5538800,0.19327731092436976,23,96,88
1163,8492400_5769600,0.06666666666666667,5,70,147
1164,8491600_5769200,0.20481927710843373,17,66,58
1165,8335200_5493600,0.1724137931034483,10,48,59
1166,9060800_5689200,0.1,3,27,50
1167,9068400_5681200,0.21428571428571427,3,11,3
1168,9293200_5559200,0.0,0,1,16
1169,8824800_5994800,0.19672131147540983,12,49,70
1170,9274000_5668800,0.10714285714285714,3,25,72
1171,8829600_5993200,0.0196078431372549,1,50,36
1172,9066800_5677600,0.0,0,0,133
1173,8826800_5993200,0.0,0,7,49
1174,8864800_5684800,0.0196078431372549,1,50,26
1175,9280000_5871200,0.0,0,117,17
1176,8863600_5687600,0.0,0,17,32
1177,9368800_5532400,0.0,0,0,191
1178,9065600_5683200,0.0,0,1,7
1179,8494400_5776000,0.18867924528301888,20,86,272
1180,8950800_5844400,0.0,0,3,14
1181,8496000_5775200,0.0,0,107,17
1182,8586800_5536400,0.14492753623188406,20,118,485
1183,9153200_5816400,0.2191780821917808,16,57,73
1184,8828000_5992000,0.7142857142857143,5,2,10
1185,8495600_5765200,0.17142857142857143,12,58,63
1186,8337600_5492800,0.07142857142857142,5,65,34
1187,9056000_5688800,1.0,1,0,1
1188,9284000_5865200,0.056338028169014086,4,67,21
1189,9061200_5680400,0.058823529411764705,1,16,70
1190,9370000_5517200,0.06153846153846154,4,61,84
1191,9279600_5868000,0.0,0,17,62
1192,8813600_5995200,0.056338028169014086,4,67,428
1193,9064400_5683200,0.15,3,17,51
1194,9371200_5525600,0.0,0,4,6
1195,9297600_5555200,0.0,0,10,39
1196,8817600_5990800,0.15217391304347827,7,39,98
1197,9275200_5870000,0.14285714285714285,1,6,550
1198,9160000_5821600,0.0,0,0,53
1199,9367600_5525600,0.19047619047619047,8,34,81
1200,8491600_5776000,0.0,0,0,12
